tweet_id,user_id,text,timestamp,retweet_count,like_count,reply_count,has_url,has_hashtag,is_retweet,account_type
1067784550263,109232,Something big is happening with crypto and nobody is talking about it. #urgent,2023-12-24 22:00:00,5,6,1,0,1,0,suspicious
1090659738066,107757,Like this tweet if you support climate action! RT to spread the word! #money #limitedtime #giveaway,2023-12-27 08:13:00,4,21,0,0,1,0,bot
1091629357019,109396,Important message about remote work -- please share widely: https://tinyurl.com/abc123 #wakeup,2023-11-28 17:00:00,26,13,0,1,1,0,suspicious
1088897657398,101303,"Can't believe what happened today at work. Monday, am I right?",2021-12-14 00:00:00,2,0,1,0,0,0,human
1022414858894,106790,Double your investment in 30 days! Guaranteed! https://earn.money/now #crypto #money,2023-12-14 19:06:00,0,0,1,1,1,0,bot
1009824043590,103018,The sunset today was absolutely stunning #nature #photography,2023-10-28 00:00:00,0,22,0,0,1,0,human
1062804535008,101243,Finally finished that project I've been working on for weeks. So relieved! #motivation,2022-08-23 00:00:00,0,30,0,0,1,0,human
1026778300203,108512,People are waking up to the truth about crypto. Share widely.,2023-10-02 18:00:00,3,1,0,0,0,0,suspicious
1003583913744,103856,Feeling grateful today for small things. Life is beautiful. #cooking,2021-12-17 00:00:00,34,8,1,0,1,0,human
1023285055723,109154,Important message about privacy -- please share widely: https://earn.money/now #wakeup #freedom,2023-10-04 06:00:00,12,6,0,1,1,0,suspicious
1060955308365,101877,Local elections tomorrow -- don't forget to vote! Your voice matters. #workout,2021-01-29 00:00:00,27,1,2,0,1,0,human
1059778077875,108898,Pelosi exposed! The truth finally comes out: http://click.here/now #exposed #wakeup,2023-12-24 18:00:00,1,55,1,1,1,0,suspicious
1031192104850,102207,Reading 'The Great Gatsby' right now. Highly recommend it to anyone into climate change. #photography #morning #happy,2022-09-21 00:00:00,0,0,4,0,1,0,human
1046767651711,107743,XRP to the moon! Buy before it's too late! http://click.here/now #viral,2023-12-17 12:56:00,0,14,0,1,1,0,bot
1077772620629,102584,Weekend trip to London was amazing! Would definitely go back.,2021-05-19 00:00:00,0,22,3,0,0,0,human
1069899878369,107707,Bitcoin to the moon! Buy before it's too late! https://earn.money/now,2023-12-24 18:27:00,1,0,1,1,0,0,bot
1014476087375,107112,BREAKING: social media is trending NOW! See the full story: http://click.here/now #subscribe #viral,2023-12-17 10:03:00,3,0,4,1,1,0,bot
1009456143742,105765,Amazing skin care results in 7 days! https://tinyurl.com/abc123 #beauty #skincare #results #bitcoin,2023-12-04 11:23:00,0,3,13,1,1,0,bot
1037488434722,109433,Our community is growing! Join us: https://earn.money/now #community #movement #share,2023-10-27 20:00:00,1,47,2,1,1,0,suspicious
1083465872171,100719,Reading 'The Great Gatsby' right now. Highly recommend it to anyone into healthcare.,2021-09-21 00:00:00,13,9,1,0,0,0,human
1055444771631,104565,Hot take: healthcare is actually really important and we don't talk about it enough. #life,2021-09-28 00:00:00,20,0,3,0,1,0,human
1027236126404,102916,"Can't believe what happened today at work. Monday, am I right? #books #workout",2019-06-06 00:00:00,1,2,0,0,1,0,human
1067859845001,100934,My thoughts on the latest misinformation news: really complicated situation.,2023-07-21 00:00:00,0,4,5,0,0,0,human
1034119092633,100052,Finally finished that project I've been working on for weeks. So relieved! #life #food,2023-12-24 00:00:00,25,0,1,0,1,0,human
1042495397353,105571,100 people are making money with this secret: http://click.here/now #wealth #rich #fff #trending #subscribe,2023-12-16 10:01:00,0,24,0,1,1,0,bot
1054709503194,107893,Like this tweet if you support our veterans! RT to spread the word!,2023-12-29 19:55:00,1,7,2,0,0,0,bot
1006557752870,102538,Just had the best coffee - starting my day right! #books #workout,2021-12-26 00:00:00,1,70,0,0,1,0,human
1000425370102,102963,Feeling grateful today for small things. Life is beautiful. #photography,2020-12-30 00:00:00,22,1,5,0,1,0,human
1028342575580,108370,FREE iPhone -- just complete this survey: https://earn.money/now #free #win #giveaway #giveaway,2023-12-23 12:27:00,26,0,7,1,1,0,bot
1005114532409,101933,Cooking dinner -- trying that new sushi recipe I found last week. #books #travel,2021-04-21 00:00:00,4,9,2,0,1,0,human
1047625273833,100982,Finally trying meditation. Five minutes in and my mind is already racing. #grateful,2022-08-21 00:00:00,3,4,0,0,1,0,human
1068386805050,107666,Buy followers cheap and fast! Best prices guaranteed! http://click.here/now #followers,2023-12-23 11:50:00,0,1,0,1,1,0,bot
1025383478885,106769,Hot stock tip: TSLA is about to explode! https://tinyurl.com/abc123 #stocks #investing,2023-12-12 19:00:00,2,0,3,1,1,0,bot
1094216632609,105382,Like and retweet for a chance to WIN $1000! Follow us first! #giveaway #money #giveaway,2023-12-19 19:55:00,3,0,1,0,1,0,bot
1071312767318,101367,Anyone else think healthcare is getting out of hand lately? #cooking,2023-08-12 00:00:00,5,28,9,0,1,0,human
1097507202117,106066,Sign up now and get AirPods completely FREE! Limited offer: http://click.here/now #win,2023-12-09 16:44:00,10,0,3,1,1,0,bot
1056221180219,107263,XRP to the moon! Buy before it's too late! https://tinyurl.com/abc123,2023-12-29 05:40:00,6,5,0,1,0,0,bot
1056480194241,107779,Sign up now and get MacBook completely FREE! Limited offer: https://tinyurl.com/abc123 #subscribe,2023-12-22 14:49:00,0,0,2,1,1,0,bot
1003122280918,106197,Hot stock tip: AMC is about to explode! http://bit.ly/xz9f2 #stocks #investing #limitedtime #bitcoin #deal,2023-12-14 14:16:00,5,0,0,1,1,0,bot
1047270228238,103631,My thoughts on the latest remote work news: really complicated situation. #workout #motivation,2020-09-15 00:00:00,1,0,9,0,1,0,human
1032478374565,109951,They're trying to silence voices like ours. Share this: http://click.here/now #freedom #together #urgent,2023-10-14 14:00:00,1,0,0,1,1,0,suspicious
1000655104565,106379,The mainstream media won't report this: http://bit.ly/xz9f2 #exposing #truth #followback #offer,2023-12-12 20:47:00,1,24,2,1,1,0,bot
1095803480752,105986,AMAZING DEAL! Get iPhone for FREE! Click here: https://tinyurl.com/abc123 #ad #free #win #win #income #viral,2023-12-17 04:44:00,1,6,2,1,1,0,bot
1000131827520,105478,RT if you agree: The government is hiding the truth! #politics #truth #deal,2023-12-12 19:55:00,1,0,2,0,1,1,bot
1017324577873,107080,Join our network and earn passive income! https://earn.money/now #mlm #business #success #followback,2023-12-19 13:42:00,10,5,0,1,1,0,bot
1058922107620,105967,AMAZING DEAL! Get gift card for FREE! Click here: https://earn.money/now #ad #free #win,2023-12-05 12:22:00,0,2,0,1,1,0,bot
1075779102304,104807,My thoughts on the latest AI news: really complicated situation. #coffee,2021-12-03 00:00:00,8,4,0,0,1,0,human
1002669824713,108319,Get more followers instantly! Click here: https://earn.money/now #socialmedia #growth #trending,2023-12-26 11:52:00,1,48,1,1,1,0,bot
1028079194692,108641,Join thousands already making a difference. Sign the petition: http://bit.ly/xz9f2 #important,2023-10-06 08:00:00,1,14,5,1,1,0,suspicious
1021377231958,108853,Join thousands already making a difference. Sign the petition: http://click.here/now,2023-12-11 12:00:00,2,4,0,1,0,0,suspicious
1030657879661,102203,Hot take: tech is actually really important and we don't talk about it enough. #motivation,2021-01-22 00:00:00,2,10,0,0,1,0,human
1064205403723,107120,Like and retweet for a chance to WIN $1000! Follow us first! #giveaway #trending #deal,2023-12-14 07:19:00,1,130,0,0,1,0,bot
1064378338956,107212,Check out this incredible opportunity! https://earn.money/now #money #crypto #investment #crypto #subscribe #money,2023-12-04 10:09:00,6,415,0,1,1,0,bot
1074143994666,106578,100 people are making money with this secret: http://bit.ly/xz9f2 #wealth #rich,2023-12-25 02:42:00,10,91,0,1,1,0,bot
1044628789141,106339,SHARE THIS NOW before it gets deleted! http://bit.ly/xz9f2 #censored #truth #banned #viral,2023-12-17 18:15:00,9,20,2,1,1,0,bot
1004600683361,106430,Buy followers cheap and fast! Best prices guaranteed! https://earn.money/now #followers #giveaway #deal,2023-12-12 03:02:00,0,15,0,1,1,0,bot
1089518128759,105788,Like and retweet for a chance to WIN $1000! Follow us first! #giveaway,2023-12-13 01:01:00,5,0,0,0,1,0,bot
1020579802765,107874,Like this tweet if you support free speech! RT to spread the word! #investment #free,2023-12-09 17:54:00,1,0,6,0,1,0,bot
1084225645691,106123,RT if you agree: They control the media! #politics #truth #crypto #subscribe #deal,2023-12-03 13:54:00,47,1,8,0,1,1,bot
1039543213183,105743,Double your investment in 30 days! Guaranteed! http://click.here/now #crypto #money #deal,2023-12-14 19:01:00,0,0,0,1,1,0,bot
1011923830878,101642,Just had the best coffee - starting my day right!,2021-09-16 00:00:00,0,240,2,0,0,0,human
1050357567819,104697,Weekend trip to Barcelona was amazing! Would definitely go back. #workout,2019-06-05 00:00:00,0,9,1,0,1,0,human
1071811034120,107817,Hot stock tip: TSLA is about to explode! http://bit.ly/xz9f2 #stocks #investing #income,2023-12-30 14:34:00,1,25,0,1,1,0,bot
1043518967980,105223,Follow me and I'll follow back! 100% guaranteed! #followback #follow #fff,2023-12-17 16:56:00,3,2,3,0,1,0,bot
1001937540670,102890,Happy birthday to my best friend! You deserve the world. #reading #food,2019-07-26 00:00:00,0,2,1,0,1,0,human
1091066436274,106181,100 people are making money with this secret: https://earn.money/now #wealth #rich #investment,2023-12-15 10:38:00,2,0,0,1,1,0,bot
1019083127066,100890,Hot take: misinformation is actually really important and we don't talk about it enough. #happy #coffee,2020-09-19 00:00:00,1,0,0,0,1,0,human
1025612839222,109851,People are waking up to the truth about crypto. Share widely. #exposed,2023-12-03 22:00:00,12,3,1,0,1,0,suspicious
1041864727333,108951,New research shows The government is hiding the truth. Full details: https://tinyurl.com/abc123 #news #share,2023-10-12 05:00:00,0,1,3,1,1,0,suspicious
1066540678879,103465,Anyone else think AI is getting out of hand lately? #sunset,2022-02-16 00:00:00,1,0,0,0,1,0,human
1059222238783,108822,Major development in misinformation! Sources confirm: https://earn.money/now #breaking #important #politics,2023-11-29 23:00:00,0,0,6,1,1,0,suspicious
1022162263843,100671,Weekend trip to Bali was amazing! Would definitely go back. #grateful,2019-05-07 00:00:00,0,9,0,0,1,0,human
1055120144014,108541,Just shared this with everyone I know. You should too: http://bit.ly/xz9f2 #truth #together #urgent,2023-11-06 06:00:00,0,1,6,1,1,0,suspicious
1007628307614,109053,Major development in crypto! Sources confirm: https://earn.money/now #breaking,2023-12-11 12:00:00,0,0,1,1,1,0,suspicious
1095912740255,109856,Our community is growing! Join us: http://click.here/now #community #movement,2023-12-29 08:00:00,0,48,8,1,1,0,suspicious
1066009520715,106097,I just earned $500 today working from home! You can too! http://bit.ly/xz9f2 #money,2023-12-11 21:25:00,10,28,1,1,1,0,bot
1088218593551,106650,Join our network and earn passive income! https://tinyurl.com/abc123 #mlm #business #success #fff #deal,2023-12-09 02:53:00,0,0,0,1,1,0,bot
1040404394209,102899,Just rescued a puppy -- meet my new best friend! #workout #coffee,2021-08-10 00:00:00,7,0,1,0,1,0,human
1062112783905,106281,Get more followers instantly! Click here: http://bit.ly/xz9f2 #socialmedia #growth #viral,2023-12-23 00:00:00,0,2,0,1,1,0,bot
1064841558457,105817,Ethereum to the moon! Buy before it's too late! http://click.here/now #fff #investment,2023-12-17 12:23:00,1,0,0,1,1,0,bot
1085716076871,105366,100 people are making money with this secret: https://earn.money/now #wealth #rich,2023-12-18 07:08:00,1,3,5,1,1,0,bot
1064537934282,108557,This deserves more attention: https://tinyurl.com/abc123 #trending #important #truth,2023-11-09 09:00:00,9,1,1,1,1,0,suspicious
1018669570529,108256,Hot stock tip: AAPL is about to explode! https://tinyurl.com/abc123 #stocks #investing #subscribe #offer #giveaway,2023-12-22 11:01:00,3,27,0,1,1,0,bot
1079670365652,101730,My thoughts on the latest remote work news: really complicated situation. #motivation,2022-03-21 00:00:00,42,2,1,0,1,0,human
1021933599177,106591,Like and retweet for a chance to WIN $1000! Follow us first! #giveaway #bitcoin,2023-12-31 23:01:00,4,5,2,0,1,0,bot
1027551839930,108457,100 people are making money with this secret: https://earn.money/now #wealth #rich #free,2023-12-31 10:29:00,0,230,0,1,1,0,bot
1061645653732,103043,Finally finished that project I've been working on for weeks. So relieved! #motivation #family #grateful,2021-11-22 00:00:00,0,5,7,0,1,0,human
1075801153697,108506,Our community is growing! Join us: https://tinyurl.com/abc123 #community #movement,2023-12-17 19:00:00,0,0,0,1,1,0,suspicious
1006137923005,102465,Question for my followers: what's your go-to productivity hack?,2018-11-17 00:00:00,10,10,3,0,0,0,human
1036316362545,107142,SHARE THIS NOW before it gets deleted! http://bit.ly/xz9f2 #censored #truth #banned #subscribe,2023-12-29 07:58:00,3,1,3,1,1,0,bot
1024354277917,109722,Major development in remote work! Sources confirm: http://click.here/now #breaking #news #movement,2023-09-30 15:00:00,6,33,0,1,1,0,suspicious
1074464863158,107565,The mainstream media won't report this: https://tinyurl.com/abc123 #exposing #truth,2023-12-29 16:03:00,1,2,18,1,1,0,bot
1000453837367,103597,Finally finished that project I've been working on for weeks. So relieved! #grateful #photography,2023-02-08 00:00:00,0,0,0,0,1,0,human
1086429456561,100045,That meeting could have been an email... #morning,2021-12-22 00:00:00,2,600,0,0,1,0,human
1035358454041,104949,The new album by Kendrick Lamar is everything I needed today. #morning,2020-06-28 00:00:00,0,24,1,0,1,0,human
1071718333584,100397,Just rescued a puppy -- meet my new best friend! #life #morning #workout,2022-09-22 00:00:00,5,0,5,0,1,0,human
1072354088183,107722,Like and retweet for a chance to WIN $1000! Follow us first! #giveaway #win,2023-12-26 18:00:00,0,5,0,0,1,0,bot
1082081897640,105927,Cryptocurrency tip: Ethereum will moon soon! Invest now! https://tinyurl.com/abc123 #viral #followback,2023-12-24 02:02:00,0,1,1,1,1,0,bot
1092151196106,100113,Shoutout to everyone grinding hard this week. You've got this! #motivation #coffee,2023-07-27 00:00:00,2,6,0,0,1,0,human
1070556690484,107652,RT to win a FREE iPhone 15! Must follow! Limited time! http://click.here/now,2023-12-27 06:43:00,11,7,2,1,0,1,bot
1048955166946,105355,BREAKING: tech is trending NOW! See the full story: https://tinyurl.com/abc123 #fff #income,2023-12-24 08:39:00,24,0,1,1,1,0,bot
1023439578622,105231,VOTE for the real winner! Share this with everyone you know! #vote #election,2023-12-21 06:21:00,2,0,0,0,1,0,bot
1062601672875,109450,Interesting perspective on climate change. Worth considering: http://click.here/now #news #urgent #truth,2023-12-24 21:00:00,3,2,3,1,1,0,suspicious
1083491361681,109517,Our community is growing! Join us: https://tinyurl.com/abc123 #community #movement,2023-12-19 12:00:00,0,9,1,1,1,0,suspicious
1041111522841,106843,RT to win a FREE iPhone 15! Must follow! Limited time! http://bit.ly/xz9f2 #investment #income,2023-12-14 06:00:00,1,5,1,1,1,1,bot
1099768641683,106387,FREE AirPods -- just complete this survey: https://earn.money/now #free #win #giveaway,2023-12-29 03:03:00,1,2,0,1,1,0,bot
1004379690441,108608,Join thousands already making a difference. Sign the petition: http://click.here/now,2023-10-01 04:00:00,23,14,0,1,0,0,suspicious
1065072643495,107793,I just earned $500 today working from home! You can too! https://earn.money/now #followback,2023-12-30 08:20:00,0,0,1,1,1,0,bot
1026747267415,101980,"Just donated to Doctors Without Borders -- if you can, please do too. Every little helps.",2022-01-26 00:00:00,11,0,0,0,0,0,human
1062624957517,108685,Did you see what Biden just said about remote work? Outrageous! https://tinyurl.com/abc123,2023-11-21 20:00:00,2,0,3,1,0,0,suspicious
1060803372487,105091,Amazing skin care results in 7 days! https://earn.money/now #beauty #skincare #results #crypto #subscribe,2023-12-27 18:37:00,0,10,2,1,1,0,bot
1068389509673,108852,Major development in remote work! Sources confirm: http://bit.ly/xz9f2 #breaking #breaking #exposed,2023-10-25 09:00:00,0,0,0,1,1,0,suspicious
1088451758849,108307,Hot stock tip: GME is about to explode! https://earn.money/now #stocks #investing #followback #viral,2023-12-24 10:50:00,6,0,0,1,1,0,bot
1030544025889,105608,RT if you agree: They control the media! #politics #truth #deal #viral,2023-12-09 14:01:00,4,25,5,0,1,1,bot
1038882249399,103991,Feeling grateful today for small things. Life is beautiful. #coffee #life #cooking,2022-09-19 00:00:00,0,0,3,0,1,0,human
1041804984048,109855,Biden exposed! The truth finally comes out: https://earn.money/now #exposed,2023-12-29 10:00:00,1,0,1,1,1,0,suspicious
1079818874147,101355,"Just donated to Doctors Without Borders -- if you can, please do too. Every little helps.",2023-07-23 00:00:00,5,13,4,0,0,0,human
1068148326507,109512,They're trying to silence voices like ours. Share this: https://tinyurl.com/abc123 #wakeup #truth,2023-12-18 18:00:00,1,263,0,1,1,0,suspicious
1096877813456,100631,Hot take: education is actually really important and we don't talk about it enough. #sunset #coffee #photography,2022-02-23 00:00:00,0,26,3,0,1,0,human
1069538327360,109429,People are waking up to the truth about crypto. Share widely.,2023-11-15 07:00:00,3,1,0,0,0,0,suspicious
1082016556720,100822,The new album by Taylor Swift is everything I needed today. #workout #travel,2018-03-22 00:00:00,1,2,0,0,1,0,human
1006020340350,104421,The sunset today was absolutely stunning #nature #photography,2022-01-10 00:00:00,11,1,0,0,1,0,human
1019286968697,109779,The elitist agenda is clear. We must act now. #politics #action #news,2023-11-10 09:00:00,0,0,3,0,1,0,suspicious
1025370433285,102540,Movie night with the family -- watching Oppenheimer for the 3rd time haha #cooking,2023-05-22 00:00:00,1,33,6,0,1,0,human
1083610080218,108072,Join our network and earn passive income! https://earn.money/now #mlm #business #success #income,2023-12-31 21:58:00,2,0,0,1,1,0,bot
1015351621317,108753,Important message about misinformation -- please share widely: https://tinyurl.com/abc123 #resist,2023-10-03 07:00:00,1,0,4,1,1,0,suspicious
1099169333527,108185,VOTE for our leader! Share this with everyone you know! #vote #election #giveaway #follow #deal,2023-12-10 21:35:00,1,1,0,0,1,0,bot
1024320724927,109403,Did you see what Biden just said about remote work? Outrageous! https://earn.money/now #share,2023-11-29 04:00:00,6,277,0,1,1,0,suspicious
1098181660785,100911,Just rescued a puppy -- meet my new best friend! #workout,2021-06-28 00:00:00,45,14,0,0,1,0,human
1084007002670,106199,Get more followers instantly! Click here: https://tinyurl.com/abc123 #socialmedia #growth #offer #investment #crypto,2023-12-26 11:37:00,1,1,0,1,1,0,bot
1004955291134,106186,BREAKING: social media is trending NOW! See the full story: http://bit.ly/xz9f2 #deal #bitcoin,2023-12-07 00:18:00,0,2,3,1,1,0,bot
1045594503243,107680,FREE gift card -- just complete this survey: https://tinyurl.com/abc123 #free #win #giveaway,2023-12-04 17:15:00,18,0,0,1,1,0,bot
1099543310840,106544,Cryptocurrency tip: Bitcoin will moon soon! Invest now! https://tinyurl.com/abc123,2023-12-02 20:16:00,6,0,1,1,0,0,bot
1035474630626,109009,They're trying to silence voices like ours. Share this: http://bit.ly/xz9f2,2023-11-06 14:00:00,3,0,1,1,0,0,suspicious
1089107827146,106584,BREAKING: healthcare is trending NOW! See the full story: https://earn.money/now #money,2023-12-28 07:42:00,2,9,10,1,1,0,bot
1091933836886,101947,Throwback to summer 2022 -- miss those days so much.,2023-08-29 00:00:00,0,0,0,0,0,0,human
1031733662789,102528,Throwback to summer 2022 -- miss those days so much. #life #grateful,2023-09-18 00:00:00,0,8,0,0,1,0,human
1010782018424,107303,Amazing skin care results in 7 days! https://earn.money/now #beauty #skincare #results #offer,2023-12-02 09:26:00,2,6,0,1,1,0,bot
1089599863813,109091,Did you see what Pelosi just said about AI? Outrageous! http://click.here/now #movement #freedom #exposed,2023-11-04 06:00:00,16,0,1,1,1,0,suspicious
1080273806754,108645,Support our movement! Every RT counts! https://tinyurl.com/abc123 #together #fight #movement #censored #freedom,2023-12-20 13:00:00,0,1,5,1,1,0,suspicious
1049588438795,103335,Movie night with the family -- watching Inception for the 3rd time haha #grateful #weekend,2017-07-09 00:00:00,3,0,0,0,1,0,human
1041706419701,102927,Weekend trip to Bali was amazing! Would definitely go back. #books,2022-03-31 00:00:00,0,5,1,0,1,0,human
1015636977832,108634,Did you see what AOC just said about tech? Outrageous! https://tinyurl.com/abc123 #breaking,2023-11-30 07:00:00,3,0,0,1,1,0,suspicious
1009306019451,105238,New video just dropped! Don't miss it! https://tinyurl.com/abc123 #subscribe #youtube,2023-12-09 07:51:00,1,1,4,1,1,0,bot
1038828733621,106719,XRP to the moon! Buy before it's too late! https://earn.money/now #followback #free,2023-12-10 19:38:00,6,0,0,1,1,0,bot
1058192972443,103372,"Just donated to Doctors Without Borders -- if you can, please do too. Every little helps. #books #reading #photography",2023-04-20 00:00:00,0,0,1,0,1,0,human
1056152236178,107505,RT if you agree: The election was stolen! #politics #truth #investment #crypto,2023-12-30 11:31:00,0,10,3,0,1,1,bot
1072235536401,107978,Like this tweet if you support animal rights! RT to spread the word! #deal,2023-12-07 02:10:00,2,3,1,0,1,0,bot
1088288553759,106343,FREE AirPods -- just complete this survey: https://tinyurl.com/abc123 #free #win #giveaway,2023-12-16 23:33:00,1,5,0,1,1,0,bot
1000735234062,108714,Major development in privacy! Sources confirm: http://bit.ly/xz9f2 #breaking #politics,2023-10-13 16:00:00,1,3,0,1,1,0,suspicious
1046098537693,107651,Double your investment in 30 days! Guaranteed! https://tinyurl.com/abc123 #crypto #money #offer,2023-12-15 06:01:00,1,2,2,1,1,0,bot
1056821298935,107666,The mainstream media won't report this: https://earn.money/now #exposing #truth #win #giveaway,2023-12-23 01:04:00,0,3,0,1,1,0,bot
1026409337262,102337,Just got back from a run. 5km done! Feeling great. #happy,2019-02-02 00:00:00,0,6,0,0,1,0,human
1068972987609,105253,Follow me and I'll follow back! 100% guaranteed! #followback #follow #fff,2023-12-19 18:43:00,0,0,0,0,1,0,bot
1093447084202,109002,People are waking up to the truth about crypto. Share widely. #fight,2023-10-15 07:00:00,0,5,4,0,1,0,suspicious
1066609683137,107517,I just earned $500 today working from home! You can too! http://bit.ly/xz9f2 #giveaway #crypto #subscribe,2023-12-26 06:23:00,0,23,0,1,1,0,bot
1014484853018,105436,Like this tweet if you support our veterans! RT to spread the word!,2023-12-26 13:55:00,0,2,3,0,0,0,bot
1092872720139,108794,They're trying to silence voices like ours. Share this: https://tinyurl.com/abc123 #movement #freedom #urgent,2023-12-12 09:00:00,31,26,3,1,1,0,suspicious
1085628539536,107215,SHARE THIS NOW before it gets deleted! https://earn.money/now #censored #truth #banned #bitcoin,2023-12-02 01:49:00,4,0,1,1,1,0,bot
1083255784400,108764,Important message about privacy -- please share widely: https://earn.money/now,2023-11-02 06:00:00,2,0,0,1,0,0,suspicious
1098244338180,108984,Pelosi exposed! The truth finally comes out: http://click.here/now #exposed #resist,2023-10-29 04:00:00,0,0,2,1,1,0,suspicious
1023791729233,101961,Anyone else think climate change is getting out of hand lately?,2020-06-29 00:00:00,0,1,0,0,0,0,human
1031976052708,100560,Just rescued a puppy -- meet my new best friend! #weekend #fitness #friends,2023-01-28 00:00:00,5,0,2,0,1,0,human
1091384268360,106821,BREAKING: social media is trending NOW! See the full story: http://click.here/now #fff,2023-12-02 00:43:00,3,59,5,1,1,0,bot
1086214005937,108218,New video just dropped! Don't miss it! https://tinyurl.com/abc123 #subscribe #youtube,2023-12-17 23:15:00,6,0,0,1,1,0,bot
1003037437944,106631,Hot stock tip: AAPL is about to explode! https://tinyurl.com/abc123 #stocks #investing,2023-12-28 23:03:00,7,139,3,1,1,0,bot
1012195156496,107573,Amazing skin care results in 7 days! https://tinyurl.com/abc123 #beauty #skincare #results #giveaway,2023-12-18 16:44:00,1,209,0,1,1,0,bot
1015983450063,107745,Follow me and I'll follow back! 100% guaranteed! #followback #follow #fff #followback,2023-12-13 21:19:00,8,23,0,0,1,0,bot
1016789947786,102752,Starting a new habit: journaling every morning. Day 1 done. #food #coffee,2018-11-28 00:00:00,1,1,0,0,1,0,human
1037599994598,105481,VOTE for our leader! Share this with everyone you know! #vote #election #investment,2023-12-07 21:20:00,16,0,0,0,1,0,bot
1094302102317,103605,Good morning everyone! Hope you all have a productive and positive day. #friends,2020-02-06 00:00:00,0,28,2,0,1,0,human
1039921843237,105977,Get more followers instantly! Click here: http://bit.ly/xz9f2 #socialmedia #growth #giveaway #money #win,2023-12-16 05:13:00,2,0,6,1,1,0,bot
1042037604214,101804,"Can't believe what happened today at work. Monday, am I right? #reading #morning",2023-04-13 00:00:00,0,5,0,0,1,0,human
1020527999191,105958,Get more followers instantly! Click here: http://click.here/now #socialmedia #growth #win #free #trending,2023-12-25 17:08:00,2,23,9,1,1,0,bot
1057239316725,105650,Double your investment in 30 days! Guaranteed! https://tinyurl.com/abc123 #crypto #money,2023-12-08 07:22:00,1,1,0,1,1,0,bot
1029235625332,104556,Just got back from a run. 5km done! Feeling great. #happy #friends #reading,2023-10-04 00:00:00,10,1,0,0,1,0,human
1009601266647,108087,Amazing skin care results in 7 days! https://tinyurl.com/abc123 #beauty #skincare #results #subscribe #viral,2023-12-25 00:56:00,0,13,2,1,1,0,bot
1074515045954,103597,Shoutout to everyone grinding hard this week. You've got this! #weekend #sunset,2022-01-05 00:00:00,0,10,0,0,1,0,human
1059774548997,108270,Join our network and earn passive income! https://earn.money/now #mlm #business #success #follow,2023-12-04 03:38:00,0,0,2,1,1,0,bot
1035894158746,105172,Check out this incredible opportunity! https://tinyurl.com/abc123 #money #crypto #investment #limitedtime #fff #trending,2023-12-18 05:15:00,0,6,0,1,1,0,bot
1061126684226,108195,FREE iPhone -- just complete this survey: http://bit.ly/xz9f2 #free #win #giveaway,2023-12-13 17:47:00,0,1,2,1,1,0,bot
1021029524389,105590,VOTE for our leader! Share this with everyone you know! #vote #election #win #money,2023-12-30 18:29:00,13,0,1,0,1,0,bot
1037546298536,101044,Just rescued a puppy -- meet my new best friend!,2020-06-09 00:00:00,2,18,9,0,0,0,human
1001874197572,108312,VOTE for Candidate A! Share this with everyone you know! #vote #election #investment,2023-12-31 16:11:00,1,0,11,0,1,0,bot
1016424882931,106632,Double your investment in 30 days! Guaranteed! https://earn.money/now #crypto #money,2023-12-13 10:15:00,0,4,2,1,1,0,bot
1038670299793,100239,The new album by The Weeknd is everything I needed today. #travel,2022-07-13 00:00:00,1,0,0,0,1,0,human
1026448409733,107116,The truth about tech they don't want you to know: https://earn.money/now #truth #exposed,2023-12-02 23:40:00,4,26,19,1,1,0,bot
1089237705721,100890,Reading 'Dune' right now. Highly recommend it to anyone into healthcare.,2023-01-24 00:00:00,0,3,4,0,0,0,human
1050202062275,106099,SHARE THIS NOW before it gets deleted! http://bit.ly/xz9f2 #censored #truth #banned,2023-12-27 14:34:00,9,0,0,1,1,0,bot
1012232673592,108704,Just shared this with everyone I know. You should too: http://bit.ly/xz9f2 #politics,2023-11-21 11:00:00,3,0,2,1,1,0,suspicious
1044392773858,108819,AOC exposed! The truth finally comes out: http://click.here/now #exposed #urgent #censored #politics,2023-11-11 17:00:00,0,55,4,1,1,0,suspicious
1037242587348,106699,100 people are making money with this secret: http://bit.ly/xz9f2 #wealth #rich,2023-12-17 15:50:00,0,0,1,1,1,0,bot
1045065504311,101158,Shoutout to everyone grinding hard this week. You've got this!,2021-04-24 00:00:00,14,0,0,0,0,0,human
1072102162914,108680,Important message about tech -- please share widely: https://earn.money/now,2023-10-01 02:00:00,1,0,2,1,0,0,suspicious
1071731225610,108034,RT if you agree: They control the media! #politics #truth #income,2023-12-16 22:53:00,0,3,1,0,1,1,bot
1098696036109,109993,Just shared this with everyone I know. You should too: http://click.here/now #wakeup #truth #politics,2023-10-12 05:00:00,2,1,2,1,1,0,suspicious
1063418178253,100841,Shoutout to everyone grinding hard this week. You've got this!,2020-12-08 00:00:00,2,9,0,0,0,0,human
1037190059491,109488,Just shared this with everyone I know. You should too: https://earn.money/now,2023-11-24 17:00:00,0,5,0,1,0,0,suspicious
1040704365601,105306,Get more followers instantly! Click here: http://bit.ly/xz9f2 #socialmedia #growth #crypto #subscribe #win,2023-12-21 06:18:00,8,2,0,1,1,0,bot
1023184032973,109896,Did you see what Biden just said about tech? Outrageous! https://earn.money/now,2023-11-27 01:00:00,4,0,0,1,0,0,suspicious
