user_id,label
106033,1
108689,2
101399,0
104258,0
102035,0
105200,1
109996,2
104820,0
109275,2
103125,0
106980,1
102037,0
108195,1
105913,1
105227,1
109512,2
101761,0
102527,0
102882,0
104683,0
101945,0
103020,0
108605,2
100525,0
102834,0
104504,0
100599,0
106957,1
102824,0
102236,0
109894,2
108186,1
109128,2
100782,0
101915,0
109116,2
105886,1
100860,0
103631,0
107122,1
103899,0
106992,1
106836,1
106345,1
106164,1
100733,0
106430,1
102410,0
104356,0
105373,1
105313,1
103915,0
109958,2
100673,0
101763,0
105842,1
108108,1
101665,0
101693,0
108395,1
107731,1
105537,1
100765,0
104840,0
109842,2
109405,2
106101,1
108886,2
106270,1
106813,1
105237,1
108606,2
104799,0
102111,0
102993,0
105029,1
104468,0
108517,2
106908,1
108471,1
102725,0
103230,0
105435,1
101851,0
107516,1
107227,1
105469,1
101585,0
100734,0
100990,0
100321,0
104067,0
101911,0
101996,0
102314,0
100882,0
103321,0
107867,1
102547,0
102303,0
109320,2
101013,0
105940,1
102352,0
108479,1
105791,1
107187,1
102328,0
106260,1
100403,0
106976,1
101995,0
105735,1
100455,0
100182,0
107536,1
104940,0
109450,2
107296,1
100239,0
107270,1
108547,2
105161,1
108635,2
109595,2
106246,1
106395,1
102154,0
101566,0
108215,1
100081,0
101366,0
103429,0
109806,2
107733,1
101077,0
100309,0
109485,2
107112,1
105348,1
105743,1
100954,0
107062,1
107089,1
100110,0
105883,1
105598,1
106539,1
102518,0
101083,0
105423,1
105130,1
103367,0
103331,0
105555,1
104063,0
107214,1
100843,0
101964,0
105796,1
106697,1
105915,1
105089,1
101091,0
107002,1
105995,1
106615,1
106317,1
102889,0
108551,2
106974,1
104549,0
102914,0
100216,0
101913,0
104316,0
101185,0
105934,1
102202,0
101609,0
105858,1
103028,0
104190,0
109050,2
106970,1
107976,1
104716,0
105769,1
101363,0
107345,1
104473,0
106726,1
105330,1
105970,1
100217,0
104423,0
109566,2
101762,0
108191,1
101878,0
101866,0
100120,0
109037,2
107642,1
108152,1
108078,1
100316,0
106177,1
100151,0
107180,1
106132,1
109249,2
107265,1
102034,0
108541,2
103682,0
105954,1
108428,1
104572,0
106706,1
105428,1
100728,0
104894,0
106069,1
102420,0
106308,1
103231,0
102779,0
102619,0
100602,0
102334,0
107972,1
101164,0
103346,0
105926,1
109712,2
106049,1
108091,1
106359,1
103495,0
105447,1
109708,2
103188,0
101901,0
101404,0
107179,1
103707,0
109668,2
107175,1
107142,1
102886,0
108272,1
107099,1
105850,1
108711,2
109956,2
103469,0
103123,0
106991,1
100409,0
105605,1
108094,1
108565,2
105134,1
106840,1
105189,1
104308,0
101764,0
108472,1
102709,0
103973,0
101173,0
106047,1
106888,1
101501,0
105779,1
106789,1
108933,2
101587,0
100374,0
101652,0
106354,1
106000,1
102450,0
105654,1
105699,1
105255,1
103076,0
106449,1
109670,2
106791,1
102842,0
103941,0
102674,0
108241,1
107530,1
104601,0
105663,1
102100,0
104810,0
101101,0
106926,1
104477,0
109213,2
103358,0
101467,0
106504,1
108218,1
102756,0
104358,0
102795,0
103004,0
106649,1
102764,0
106154,1
105911,1
100590,0
107534,1
106670,1
106899,1
102629,0
100816,0
104691,0
109535,2
100072,0
108258,1
103307,0
109148,2
105717,1
100840,0
104708,0
104842,0
100844,0
105018,1
100383,0
100558,0
103726,0
104286,0
101957,0
100107,0
106136,1
102363,0
105476,1
108969,2
107263,1
107555,1
101069,0
103482,0
108477,1
108569,2
100560,0
107194,1
100121,0
102123,0
102562,0
103147,0
107282,1
107486,1
103224,0
103974,0
106655,1
107638,1
108167,1
109565,2
102971,0
106656,1
100469,0
107153,1
100226,0
103011,0
108715,2
109079,2
101337,0
102237,0
103101,0
106834,1
102770,0
104870,0
108655,2
109005,2
105691,1
108797,2
109678,2
108971,2
102318,0
104164,0
107687,1
107600,1
103051,0
104792,0
109010,2
105974,1
109514,2
104284,0
107492,1
102113,0
104636,0
109919,2
101196,0
102906,0
104498,0
100866,0
107920,1
102716,0
106624,1
100950,0
102733,0
102697,0
101881,0
106681,1
102185,0
108953,2
101114,0
108970,2
103094,0
107680,1
105996,1
105268,1
104969,0
105497,1
106327,1
105807,1
104958,0
105260,1
105504,1
108073,1
101274,0
109965,2
106915,1
101983,0
108290,1
101900,0
100263,0
101388,0
104132,0
108163,1
107881,1
104654,0
102869,0
105601,1
104225,0
105918,1
103342,0
103812,0
107440,1
109846,2
106196,1
105296,1
104728,0
106285,1
108791,2
107957,1
104156,0
104408,0
108489,1
102783,0
104992,0
108904,2
107106,1
103111,0
107590,1
108373,1
101504,0
103966,0
107128,1
107823,1
108663,2
107374,1
108727,2
107694,1
103181,0
105111,1
105932,1
109752,2
109906,2
108609,2
100578,0
101421,0
102507,0
108042,1
102468,0
101332,0
100313,0
101758,0
105884,1
105931,1
100614,0
102991,0
106219,1
104562,0
100781,0
103445,0
100818,0
104253,0
100621,0
105003,1
109068,2
100868,0
101146,0
104348,0
106250,1
100787,0
108420,1
109028,2
100834,0
102603,0
104016,0
106484,1
105416,1
109227,2
106410,1
102072,0
103940,0
104783,0
102916,0
109009,2
107840,1
107906,1
107337,1
101434,0
101375,0
107688,1
109522,2
108193,1
103526,0
109486,2
107036,1
102549,0
103854,0
101622,0
109687,2
100093,0
101350,0
109963,2
102613,0
109953,2
100168,0
106866,1
107111,1
104633,0
104376,0
109461,2
101304,0
107030,1
108865,2
103749,0
102750,0
103064,0
103781,0
104346,0
107006,1
109799,2
100150,0
107449,1
100964,0
103948,0
109119,2
108964,2
100006,0
103688,0
100180,0
107211,1
106965,1
100750,0
109727,2
106983,1
108074,1
107618,1
107521,1
103861,0
106066,1
100031,0
100396,0
106159,1
106058,1
109657,2
105245,1
104248,0
101507,0
105157,1
100936,0
108256,1
107463,1
102263,0
105359,1
108136,1
104931,0
100109,0
102382,0
108529,2
104281,0
104351,0
107146,1
101946,0
102722,0
102115,0
100368,0
109153,2
103963,0
102825,0
101181,0
109371,2
103840,0
104484,0
100450,0
104665,0
105392,1
105853,1
108993,2
101695,0
102462,0
104447,0
102607,0
104174,0
104137,0
102490,0
100635,0
108994,2
105126,1
101744,0
102258,0
104108,0
100865,0
107457,1
104454,0
104921,0
109073,2
102335,0
109006,2
107297,1
106587,1
103509,0
107573,1
104864,0
109033,2
108985,2
102478,0
100596,0
106141,1
104354,0
106225,1
107667,1
104469,0
101698,0
104575,0
101727,0
107854,1
105516,1
101975,0
105001,1
100910,0
105206,1
105891,1
109141,2
103182,0
107051,1
103165,0
103995,0
103114,0
105149,1
101832,0
104985,0
106222,1
105051,1
100597,0
101132,0
108200,1
105288,1
104771,0
106349,1
109819,2
107865,1
105077,1
104848,0
107278,1
101183,0
100402,0
105036,1
101907,0
108113,1
101127,0
107322,1
107725,1
101302,0
104448,0
108044,1
104006,0
105379,1
105072,1
109098,2
101045,0
102832,0
106676,1
105772,1
102788,0
102715,0
106373,1
105606,1
109839,2
106862,1
108800,2
109686,2
108349,1
102133,0
104018,0
104029,0
100050,0
107980,1
102368,0
108295,1
105764,1
104858,0
101777,0
108304,1
109041,2
109645,2
102157,0
108894,2
104905,0
109984,2
100191,0
102220,0
101165,0
109152,2
105364,1
102126,0
107601,1
106062,1
101424,0
103921,0
104871,0
104390,0
104528,0
105254,1
109897,2
103397,0
101731,0
108580,2
106519,1
107739,1
108038,1
107939,1
102485,0
104192,0
103874,0
101144,0
103443,0
105933,1
108782,2
100441,0
107756,1
101010,0
109398,2
105732,1
100243,0
101679,0
107623,1
109301,2
101533,0
108375,1
105198,1
107578,1
100688,0
100587,0
108512,2
105055,1
106343,1
108939,2
109901,2
102696,0
103896,0
103775,0
100214,0
104963,0
105972,1
106547,1
109747,2
108598,2
109756,2
102963,0
107816,1
105669,1
104264,0
108502,2
102997,0
107702,1
106880,1
109694,2
104437,0
101596,0
102661,0
103132,0
104440,0
108714,2
101435,0
106699,1
100501,0
102551,0
106867,1
109038,2
105833,1
108188,1
101088,0
107203,1
101595,0
101947,0
108814,2
101831,0
106925,1
106261,1
101422,0
100097,0
102884,0
102069,0
104017,0
109004,2
104527,0
101305,0
107186,1
102681,0
103398,0
108911,2
102175,0
108538,2
100245,0
104493,0
102036,0
106463,1
101460,0
105752,1
102378,0
103648,0
106665,1
109782,2
103460,0
100948,0
108299,1
100062,0
108307,1
106741,1
105397,1
102915,0
106684,1
106115,1
105547,1
102025,0
106763,1
102109,0
101671,0
100841,0
108470,1
102546,0
102205,0
100001,0
107020,1
101598,0
102539,0
104236,0
109682,2
103334,0
102088,0
101716,0
109661,2
104914,0
105228,1
100412,0
109979,2
108331,1
106934,1
107324,1
106362,1
106801,1
108253,1
104656,0
107109,1
109228,2
105413,1
105793,1
103919,0
102078,0
103893,0
101396,0
103489,0
100962,0
109225,2
104274,0
109307,2
106381,1
109767,2
105127,1
107993,1
103565,0
101547,0
104567,0
105257,1
103205,0
101643,0
102000,0
104853,0
105083,1
102737,0
104856,0
105181,1
109889,2
103249,0
108424,1
102601,0
105870,1
107016,1
102521,0
105980,1
103594,0
102506,0
107560,1
102333,0
109129,2
106094,1
105088,1
105489,1
108879,2
109776,2
107586,1
104228,0
104790,0
109496,2
102243,0
107341,1
104134,0
104133,0
102998,0
100752,0
102189,0
108680,2
108739,2
103528,0
101306,0
100975,0
103242,0
106787,1
105166,1
107461,1
101373,0
105438,1
106865,1
102871,0
105722,1
109483,2
108353,1
107273,1
107000,1
104738,0
100568,0
100300,0
106116,1
107120,1
102366,0
106800,1
104033,0
107184,1
108384,1
109302,2
104719,0
108129,1
100325,0
101092,0
106711,1
100827,0
100545,0
102002,0
103338,0
104037,0
104230,0
107987,1
108090,1
104420,0
102841,0
107497,1
102124,0
103172,0
105897,1
103864,0
104559,0
108591,2
109928,2
107792,1
101374,0
106537,1
103471,0
107829,1
104111,0
109639,2
106254,1
102449,0
107666,1
102055,0
103604,0
109423,2
103258,0
109960,2
100786,0
101356,0
103093,0
104327,0
105483,1
106710,1
108279,1
109246,2
100559,0
100359,0
102875,0
108081,1
102787,0
102673,0
101299,0
107581,1
105621,1
108181,1
101939,0
104218,0
108447,1
100241,0
102341,0
104302,0
101309,0
108951,2
109911,2
102956,0
103930,0
100307,0
107844,1
105300,1
102331,0
102813,0
102555,0
105190,1
107009,1
109518,2
109433,2
101781,0
100103,0
104112,0
105009,1
102362,0
103697,0
104646,0
107039,1
106165,1
106544,1
105832,1
100796,0
102310,0
102658,0
105244,1
109934,2
100011,0
100375,0
101979,0
109829,2
102357,0
100183,0
103730,0
102903,0
109042,2
108037,1
108161,1
108816,2
106790,1
101941,0
100432,0
109359,2
102061,0
109471,2
101650,0
106687,1
103760,0
108153,1
106498,1
109539,2
108699,2
109696,2
109849,2
107151,1
103608,0
101073,0
109995,2
102289,0
101008,0
101543,0
107300,1
101626,0
108884,2
106139,1
105182,1
103019,0
103724,0
109549,2
103650,0
106807,1
101191,0
108995,2
107510,1
106786,1
109864,2
100920,0
104565,0
102097,0
100583,0
100042,0
106549,1
104824,0
100044,0
109634,2
103280,0
104879,0
101128,0
107383,1
105142,1
103507,0
107698,1
104928,0
105928,1
102663,0
105305,1
106564,1
104265,0
101398,0
101795,0
105030,1
107388,1
105064,1
109850,2
104544,0
104511,0
105730,1
100965,0
100970,0
106680,1
108498,1
100862,0
103827,0
100381,0
107609,1
107960,1
107570,1
107284,1
104344,0
101730,0
101423,0
101537,0
108257,1
100836,0
107473,1
101513,0
103983,0
103392,0
108098,1
105844,1
107847,1
106256,1
105291,1
103780,0
108422,1
102231,0
104574,0
108654,2
106102,1
105436,1
108062,1
106868,1
101292,0
109796,2
101271,0
108199,1
102264,0
103908,0
105568,1
101709,0
101152,0
100677,0
101548,0
109055,2
109224,2
100924,0
109777,2
107428,1
107564,1
104261,0
109591,2
101497,0
107253,1
101178,0
102918,0
107549,1
104188,0
105070,1
107769,1
104081,0
105097,1
109232,2
102301,0
109239,2
108146,1
106265,1
107540,1
105303,1
101357,0
107095,1
105809,1
105041,1
109562,2
108240,1
105814,1
106142,1
100002,0
102843,0
107177,1
108265,1
102590,0
104479,0
107350,1
102936,0
102541,0
103713,0
100083,0
103768,0
103714,0
101041,0
107102,1
108028,1
103470,0
104445,0
100634,0
101550,0
104429,0
106993,1
105907,1
102169,0
108827,2
101009,0
105556,1
109326,2
109179,2
103532,0
105309,1
105603,1
109335,2
105235,1
101743,0
103609,0
101141,0
106443,1
103168,0
108658,2
101518,0
107661,1
106008,1
104653,0
105707,1
106761,1
107149,1
100516,0
101859,0
102234,0
105505,1
104739,0
105894,1
105536,1
106723,1
106155,1
100513,0
102794,0
105050,1
108147,1
104982,0
101034,0
104630,0
104211,0
107398,1
109449,2
102288,0
105594,1
105630,1
107407,1
104862,0
109607,2
103998,0
109515,2
105529,1
107933,1
104793,0
100250,0
102151,0
109563,2
105535,1
107676,1
102059,0
104668,0
104847,0
104455,0
101815,0
103660,0
104849,0
102004,0
103657,0
101775,0
101623,0
102719,0
103607,0
103605,0
103737,0
104829,0
104764,0
101345,0
107054,1
100415,0
102027,0
103149,0
108594,2
107646,1
108746,2
109214,2
102855,0
105919,1
104352,0
101243,0
103564,0
104485,0
107295,1
105427,1
107751,1
102781,0
100569,0
105422,1
101129,0
108820,2
102065,0
104263,0
104617,0
107528,1
101576,0
103735,0
109644,2
103032,0
101162,0
101837,0
104756,0
109487,2
101895,0
106889,1
104733,0
103432,0
100893,0
103843,0
104465,0
103493,0
101402,0
104901,0
101215,0
102826,0
100665,0
105939,1
100904,0
103442,0
100129,0
108011,1
109428,2
108032,1
103001,0
109298,2
104780,0
105138,1
107133,1
106363,1
105676,1
100643,0
104537,0
104746,0
104606,0
104607,0
106984,1
109342,2
101668,0
105454,1
101707,0
107442,1
104717,0
104876,0
103294,0
105090,1
104155,0
106392,1
104433,0
108870,2
109536,2
101021,0
101130,0
104061,0
108783,2
108179,1
104136,0
100788,0
100496,0
102295,0
108286,1
101990,0
108156,1
109560,2
109030,2
108095,1
107373,1
104821,0
102655,0
102579,0
108918,2
109430,2
106666,1
104219,0
103567,0
105543,1
100267,0
106321,1
103883,0
105976,1
105671,1
102361,0
100858,0
106163,1
106477,1
103698,0
105480,1
105391,1
101766,0
101778,0
109463,2
107077,1
109643,2
102425,0
109766,2
106754,1
105256,1
101602,0
103617,0
107464,1
105222,1
108277,1
103517,0
108137,1
104460,0
106448,1
107802,1
106396,1
108418,1
107789,1
108647,2
102858,0
102247,0
102605,0
105910,1
105103,1
102586,0
106601,1
109637,2
102865,0
106090,1
106167,1
108705,2
103702,0
107462,1
107839,1
104298,0
101819,0
100027,0
109277,2
100164,0
105492,1
107092,1
103774,0
103544,0
109328,2
107996,1
106144,1
106740,1
100680,0
109337,2
109378,2
105493,1
104877,0
106540,1
105544,1
100247,0
103062,0
101603,0
104259,0
100024,0
108772,2
104001,0
102664,0
103950,0
103317,0
106750,1
105999,1
101517,0
109318,2
105040,1
104307,0
104936,0
109721,2
109508,2
105349,1
102401,0
109193,2
102790,0
109975,2
103566,0
100534,0
100647,0
101120,0
109088,2
104778,0
101629,0
108223,1
105426,1
102197,0
105478,1
104832,0
109732,2
101736,0
100817,0
108252,1
102996,0
109680,2
101278,0
101551,0
100957,0
107812,1
105128,1
101372,0
101636,0
105144,1
106516,1
107981,1
100667,0
101992,0
105753,1
101445,0
109494,2
106262,1
101105,0
102924,0
109172,2
104604,0
104283,0
103080,0
104053,0
105882,1
105011,1
107563,1
108121,1
107580,1
103472,0
107941,1
102954,0
105847,1
108456,1
102330,0
103007,0
106688,1
109936,2
104145,0
100207,0
107744,1
104065,0
100708,0
105133,1
109627,2
105960,1
100994,0
102092,0
108818,2
102132,0
107150,1
106134,1
100354,0
107503,1
108532,2
104974,0
104737,0
101341,0
103195,0
104384,0
100380,0
105937,1
102152,0
105193,1
101001,0
107460,1
101184,0
100777,0
101853,0
103962,0
108774,2
107170,1
107286,1
108883,2
107855,1
102274,0
103406,0
100293,0
103743,0
107923,1
106523,1
105295,1
106937,1
109854,2
103801,0
105386,1
109285,2
109768,2
102112,0
109484,2
106584,1
103642,0
107491,1
107959,1
109544,2
105973,1
104787,0
105094,1
106485,1
105323,1
102624,0
103433,0
105724,1
100548,0
101771,0
100829,0
105076,1
105820,1
106640,1
103852,0
109427,2
101348,0
107114,1
100794,0
106329,1
104243,0
107508,1
103889,0
103436,0
100810,0
107206,1
106057,1
102893,0
103025,0
100899,0
108189,1
105319,1
109804,2
105720,1
106493,1
106140,1
104425,0
100323,0
109362,2
103329,0
102968,0
105484,1
102919,0
100221,0
105196,1
107007,1
107728,1
100669,0
102086,0
109393,2
104201,0
100039,0
100144,0
101321,0
103708,0
104532,0
107025,1
103074,0
109792,2
108840,2
101802,0
103825,0
101067,0
100278,0
106930,1
102574,0
100256,0
100013,0
103855,0
106796,1
106411,1
105106,1
109052,2
107303,1
107951,1
100385,0
100087,0
109618,2
109391,2
107828,1
101633,0
100504,0
102973,0
100170,0
103235,0
107260,1
102587,0
104364,0
109621,2
102821,0
103504,0
101807,0
106922,1
101490,0
100064,0
102651,0
102522,0
103216,0
108490,1
101380,0
104494,0
101172,0
106264,1
108151,1
103954,0
107349,1
104003,0
108586,2
108017,1
107234,1
108283,1
100674,0
106100,1
109558,2
101308,0
102797,0
102447,0
107900,1
107872,1
103323,0
103476,0
101728,0
103085,0
105315,1
106561,1
107931,1
103785,0
103543,0
103455,0
106421,1
101150,0
107915,1
107887,1
108393,1
107917,1
107063,1
107908,1
102589,0
108956,2
100538,0
104049,0
106031,1
109226,2
104341,0
107031,1
101397,0
105382,1
101568,0
104667,0
107574,1
107875,1
100223,0
102179,0
109628,2
103415,0
104597,0
109760,2
101275,0
100705,0
105389,1
102484,0
105258,1
108630,2
109692,2
101155,0
103560,0
101050,0
104888,0
105701,1
105286,1
104162,0
100648,0
103237,0
104377,0
107474,1
107246,1
104569,0
102405,0
107963,1
100264,0
101934,0
109704,2
107520,1
109714,2
103681,0
104183,0
106291,1
100612,0
108468,1
109722,2
105837,1
104742,0
107392,1
104113,0
103437,0
109404,2
105610,1
106641,1
107686,1
105912,1
100473,0
103527,0
101965,0
102905,0
106610,1
105477,1
109545,2
104524,0
101032,0
109008,2
100261,0
105767,1
102649,0
103912,0
100968,0
107826,1
104508,0
106439,1
104179,0
106310,1
108263,1
102396,0
109676,2
100177,0
103936,0
103369,0
108787,2
101480,0
100770,0
107452,1
104594,0
108792,2
101381,0
105159,1
105811,1
107050,1
103860,0
101344,0
102094,0
100878,0
100671,0
101125,0
106226,1
101223,0
107213,1
102376,0
108798,2
101401,0
101310,0
108289,1
104234,0
107985,1
109311,2
104320,0
100837,0
109826,2
104786,0
109874,2
100255,0
103256,0
103878,0
107277,1
100855,0
107148,1
109312,2
104501,0
101347,0
104195,0
104035,0
108039,1
106662,1
107027,1
100269,0
100159,0
106668,1
102196,0
100870,0
109582,2
102165,0
104540,0
100126,0
107141,1
103214,0
100784,0
104135,0
102827,0
105000,0
104098,0
102424,0
103106,0
102488,0
100266,0
106467,1
103683,0
106869,1
103150,0
101108,0
100655,0
102495,0
102087,0
100466,0
103375,0
103229,0
109564,2
107858,1
106470,1
102854,0
108781,2
104906,0
103360,0
105985,1
108729,2
101159,0
102599,0
105263,1
107990,1
102699,0
109978,2
107139,1
105293,1
109633,2
103390,0
104121,0
101994,0
109998,2
109304,2
100277,0
108140,1
108575,2
106356,1
103030,0
107798,1
100790,0
107958,1
101720,0
107653,1
106776,1
107813,1
101700,0
107437,1
106621,1
104561,0
100294,0
107542,1
102528,0
101888,0
109502,2
100901,0
106859,1
108099,1
103755,0
104892,0
108776,2
101601,0
102042,0
107593,1
107857,1
103923,0
105060,1
107236,1
107743,1
103273,0
108688,2
101112,0
101290,0
108836,2
103381,0
106385,1
106900,1
103826,0
108669,2
108394,1
100640,0
102727,0
107518,1
108007,1
102600,0
101044,0
107787,1
106228,1
100857,0
103108,0
109245,2
101924,0
106536,1
107832,1
101017,0
105887,1
100260,0
103553,0
104622,0
108515,2
109415,2
104996,0
100463,0
103839,0
104254,0
109574,2
108285,1
101713,0
106634,1
103239,0
100490,0
109957,2
106121,1
104765,0
107873,1
100318,0
109231,2
108553,2
109188,2
107912,1
105042,1
102752,0
109111,2
105430,1
101729,0
107655,1
108810,2
102339,0
106268,1
105994,1
103757,0
101046,0
103141,0
101143,0
100894,0
109372,2
101080,0
109044,2
105308,1
109683,2
101075,0
108648,2
108896,2
100850,0
109684,2
102640,0
109070,2
109150,2
108661,2
106374,1
107969,1
104997,0
104167,0
100448,0
107877,1
109844,2
103534,0
104535,0
109468,2
105553,1
102327,0
107526,1
101403,0
105451,1
107706,1
102194,0
102391,0
104114,0
104902,0
101821,0
103740,0
100833,0
106251,1
101026,0
101824,0
107402,1
109876,2
100287,0
100130,0
107945,1
100234,0
101745,0
107325,1
102849,0
104959,0
100139,0
106459,1
105360,1
104942,0
104833,0
100377,0
106236,1
102183,0
107995,1
104520,0
109537,2
108284,1
107799,1
108155,1
105113,1
106079,1
100684,0
107459,1
102210,0
107105,1
103882,0
105038,1
104301,0
100174,0
101552,0
105785,1
109123,2
100152,0
103761,0
105766,1
104080,0
108337,1
109077,2
109672,2
105172,1
101369,0
101300,0
100991,0
106252,1
104775,0
101982,0
103009,0
108027,1
100539,0
100642,0
103490,0
101660,0
101882,0
105023,1
108446,1
100337,0
101326,0
108293,1
106303,1
105335,1
103618,0
104084,0
106442,1
102785,0
103166,0
100066,0
108087,1
109058,2
101541,0
107796,1
104024,0
104673,0
104223,0
101920,0
106962,1
109000,2
103742,0
106673,1
109554,2
104930,0
101676,0
106377,1
109648,2
105096,1
109723,2
108546,2
109074,2
108481,1
100351,0
105702,1
106979,1
107439,1
107444,1
107086,1
102141,0
101839,0
101063,0
102270,0
109955,2
100355,0
104523,0
103695,0
102544,0
101722,0
102680,0
104899,0
102466,0
100933,0
103601,0
102073,0
105459,1
108611,2
105846,1
103611,0
101711,0
101556,0
108831,2
109421,2
105019,1
101228,0
106006,1
107500,1
100773,0
102253,0
102632,0
107380,1
104143,0
103192,0
105758,1
102134,0
109679,2
106174,1
109581,2
102948,0
100949,0
103765,0
108049,1
108559,2
108273,1
108172,1
102255,0
105507,1
109879,2
101759,0
101270,0
104722,0
104138,0
100283,0
105137,1
107724,1
103027,0
103501,0
104542,0
105176,1
102554,0
100098,0
109381,2
105561,1
105068,1
100052,0
100079,0
103119,0
100756,0
102342,0
102052,0
100527,0
108401,1
106098,1
104146,0
109974,2
104796,0
103129,0
102283,0
109297,2
109135,2
107532,1
104148,0
102364,0
107292,1
105419,1
101353,0
102626,0
101007,0
101096,0
101426,0
103634,0
103332,0
101395,0
107598,1
104453,0
108364,1
102967,0
101784,0
108138,1
109624,2
106785,1
105344,1
106527,1
102268,0
103960,0
109973,2
104206,0
108311,1
105578,1
106351,1
101768,0
100768,0
105763,1
106543,1
100952,0
102232,0
109322,2
103339,0
102635,0
106853,1
102534,0
106157,1
105114,1
107553,1
101892,0
109062,2
105686,1
103894,0
104197,0
106704,1
109764,2
109205,2
105115,1
100670,0
107682,1
105988,1
102218,0
109944,2
109789,2
108675,2
104632,0
109131,2
109924,2
105778,1
101049,0
109872,2
106841,1
109197,2
102531,0
102304,0
101969,0
103693,0
100211,0
101634,0
104144,0
102945,0
106598,1
106456,1
108251,1
104079,0
106267,1
109176,2
109357,2
104142,0
100908,0
109347,2
106235,1
103083,0
108035,1
108849,2
102598,0
100074,0
109673,2
106107,1
104545,0
109412,2
106415,1
107032,1
103267,0
107762,1
109609,2
107447,1
106936,1
109345,2
102714,0
109305,2
107821,1
109884,2
102923,0
109945,2
106812,1
107730,1
109269,2
106312,1
108892,2
109149,2
108917,2
100977,0
104747,0
101519,0
108601,2
108372,1
106578,1
103513,0
109726,2
103257,0
100116,0
103274,0
103514,0
106947,1
106661,1
106244,1
109478,2
109368,2
100767,0
102285,0
109949,2
107320,1
105069,1
108204,1
102978,0
105523,1
104085,0
104763,0
109871,2
101857,0
101741,0
104082,0
102934,0
108436,1
106046,1
102031,0
108453,1
104492,0
103984,0
102920,0
106280,1
103582,0
100376,0
102008,0
102548,0
100565,0
103041,0
108399,1
109658,2
102324,0
105943,1
101335,0
105959,1
101510,0
106932,1
102415,0
102038,0
108478,1
102523,0
109250,2
100434,0
103987,0
100322,0
101872,0
105588,1
102748,0
105583,1
101047,0
101796,0
100319,0
101472,0
105092,1
104516,0
101958,0
106073,1
102428,0
106290,1
103725,0
100421,0
100856,0
106170,1
106622,1
106773,1
104122,0
108122,1
100629,0
104647,0
104428,0
108033,1
107822,1
104881,0
107088,1
104967,0
107327,1
105903,1
103448,0
101364,0
101484,0
102472,0
105118,1
108977,2
108480,1
100262,0
105406,1
102558,0
103456,0
106669,1
101297,0
108726,2
108713,2
102291,0
101689,0
103303,0
104951,0
108877,2
107531,1
105125,1
105524,1
106055,1
104989,0
103088,0
101993,0
108365,1
105340,1
106933,1
100312,0
109146,2
109847,2
103794,0
106125,1
106628,1
103868,0
109095,2
108416,1
101312,0
108801,2
106214,1
106804,1
100237,0
102530,0
107201,1
104690,0
101208,0
100871,0
101564,0
108120,1
107632,1
105488,1
107312,1
108701,2
100584,0
103675,0
104194,0
104655,0
109436,2
109446,2
105563,1
103180,0
107422,1
100511,0
104623,0
104051,0
107804,1
108707,2
106966,1
101959,0
100422,0
107525,1
108459,1
105865,1
106844,1
105365,1
100295,0
101377,0
101721,0
108857,2
103293,0
103788,0
109243,2
106423,1
104278,0
103068,0
107720,1
107276,1
106522,1
104770,0
104303,0
106489,1
104009,0
105526,1
108434,1
104889,0
107707,1
100716,0
105750,1
106187,1
106730,1
107579,1
108297,1
109376,2
101071,0
108767,2
107353,1
105625,1
108019,1
101699,0
104220,0
108860,2
109922,2
103872,0
108505,2
100649,0
109677,2
109109,2
101737,0
106431,1
104086,0
107046,1
106051,1
107552,1
107943,1
101999,0
104900,0
109288,2
101113,0
108668,2
106767,1
100125,0
103500,0
103961,0
109081,2
105519,1
100681,0
106015,1
100165,0
102717,0
102710,0
104449,0
104160,0
101382,0
104802,0
109843,2
101877,0
101836,0
100298,0
100789,0
108596,2
107784,1
104978,0
100071,0
109007,2
101328,0
102705,0
100099,0
102738,0
106075,1
103353,0
104872,0
108834,2
103155,0
106501,1
100242,0
104199,0
102143,0
106630,1
105452,1
102269,0
108360,1
101412,0
105819,1
106626,1
106151,1
103308,0
101004,0
100819,0
103616,0
108683,2
105705,1
106077,1
103803,0
103841,0
103558,0
101285,0
108452,1
103204,0
107298,1
100803,0
103994,0
102611,0
100227,0
104890,0
106528,1
100026,0
105351,1
102048,0
107229,1
107197,1
103955,0
108706,2
104836,0
104250,0
102282,0
108629,2
100601,0
108444,1
100210,0
103227,0
109341,2
101436,0
102866,0
103723,0
109594,2
101163,0
107902,1
102789,0
108876,2
103799,0
108574,2
103932,0
102170,0
101546,0
109813,2
107732,1
107896,1
105557,1
104323,0
104269,0
108665,2
105187,1
108221,1
103067,0
101453,0
107703,1
108595,2
102163,0
105967,1
106052,1
106639,1
101444,0
109720,2
107825,1
100553,0
109830,2
103324,0
100404,0
108638,2
106438,1
102731,0
107189,1
103389,0
104727,0
108100,1
105168,1
106716,1
109948,2
107097,1
108055,1
101852,0
101359,0
101287,0
104947,0
108615,2
107913,1
106762,1
109500,2
108637,2
109045,2
101871,0
105790,1
101843,0
105784,1
104689,0
101814,0
103595,0
107034,1
103363,0
109985,2
104526,0
105662,1
101003,0
103711,0
101168,0
100289,0
104961,0
102414,0
106064,1
108329,1
109606,2
108345,1
106585,1
100271,0
105170,1
109118,2
109373,2
105527,1
107268,1
105771,1
106707,1
102524,0
101124,0
107635,1
104430,0
102315,0
103920,0
107936,1
105570,1
106583,1
103620,0
105384,1
102380,0
