user_id,community_id,community_size,community_bot_density,community_internal_density,coordination_score,temporal_burstiness
109267,7,625,0.8704,0.00561,0.45456,0.0
107224,7,625,0.8704,0.00561,0.3784,0.0
109273,7,625,0.8704,0.00561,0.33536,0.0
109275,7,625,0.8704,0.00561,0.44324,0.0
109290,7,625,0.8704,0.00561,0.4228,0.0
105199,7,625,0.8704,0.00561,0.47976,0.0
107250,7,625,0.8704,0.00561,0.45292,0.0
109309,7,625,0.8704,0.00561,0.40576,0.0
107263,7,625,0.8704,0.00561,0.40212,0.0
105218,7,625,0.8704,0.00561,0.36788,0.0
107274,7,625,0.8704,0.00561,0.44380000000000003,0.0
109324,7,625,0.8704,0.00561,0.4098,0.0
107277,7,625,0.8704,0.00561,0.44812,0.0
107278,7,625,0.8704,0.00561,0.35992,0.0
105232,7,625,0.8704,0.00561,0.36432000000000003,0.0
109336,7,625,0.8704,0.00561,0.50748,0.0
105241,7,625,0.8704,0.00561,0.46896000000000004,0.0
107290,7,625,0.8704,0.00561,0.44232000000000005,0.0
105242,7,625,0.8704,0.00561,0.40328,0.0
109340,7,625,0.8704,0.00561,0.26332,0.0
109341,7,625,0.8704,0.00561,0.38084,0.0
109354,7,625,0.8704,0.00561,0.42136,0.0
105259,7,625,0.8704,0.00561,0.4008,0.0
109356,7,625,0.8704,0.00561,0.35192,0.0
109357,7,625,0.8704,0.00561,0.41792,0.0
101166,7,625,0.8704,0.00561,0.12524,0.0
107311,7,625,0.8704,0.00561,0.46956000000000003,0.0
109360,7,625,0.8704,0.00561,0.24828,0.0
103218,7,625,0.8704,0.00561,0.12908,0.0
109363,7,625,0.8704,0.00561,0.47332,0.0
107317,7,625,0.8704,0.00561,0.45572,0.0
109372,7,625,0.8704,0.00561,0.46072,0.0
109374,7,625,0.8704,0.00561,0.19648,0.0
107327,7,625,0.8704,0.00561,0.38508000000000003,0.0
109382,7,625,0.8704,0.00561,0.22932,0.0
103244,7,625,0.8704,0.00561,0.1264,0.0
105294,7,625,0.8704,0.00561,0.36060000000000003,0.0
109398,7,625,0.8704,0.00561,0.45172,0.0
105304,7,625,0.8704,0.00561,0.42292,0.0
107354,7,625,0.8704,0.00561,0.46792,0.0
109404,7,625,0.8704,0.00561,0.47964000000000007,0.0
109409,7,625,0.8704,0.00561,0.4792,0.0
109413,7,625,0.8704,0.00561,0.44876000000000005,0.0
109418,7,625,0.8704,0.00561,0.428,0.0
109419,7,625,0.8704,0.00561,0.33536,0.0
107373,7,625,0.8704,0.00561,0.48176,0.0
109427,7,625,0.8704,0.00561,0.21568,0.0
109428,7,625,0.8704,0.00561,0.42108,0.0
105335,7,625,0.8704,0.00561,0.32116,0.0
109431,7,625,0.8704,0.00561,0.26648000000000005,0.0
107385,7,625,0.8704,0.00561,0.41668,0.0
107384,7,625,0.8704,0.00561,0.46392000000000005,0.0
105341,7,625,0.8704,0.00561,0.45832000000000006,0.0
105345,7,625,0.8704,0.00561,0.47940000000000005,0.0
107394,7,625,0.8704,0.00561,0.35284000000000004,0.0
107399,7,625,0.8704,0.00561,0.46036000000000005,0.0
105352,7,625,0.8704,0.00561,0.51024,0.0
103304,7,625,0.8704,0.00561,0.17592,0.0
109450,7,625,0.8704,0.00561,0.23164,0.0
107400,7,625,0.8704,0.00561,0.45484,0.0
109452,7,625,0.8704,0.00561,0.28856000000000004,0.0
101259,7,625,0.8704,0.00561,0.15684,0.0
109448,7,625,0.8704,0.00561,0.38020000000000004,0.0
109456,7,625,0.8704,0.00561,0.31516,0.0
103315,7,625,0.8704,0.00561,0.13496,0.0
105364,7,625,0.8704,0.00561,0.34248,0.0
109463,7,625,0.8704,0.00561,0.47408000000000006,0.0
109474,7,625,0.8704,0.00561,0.37164,0.0
103333,7,625,0.8704,0.00561,0.19364,0.0
107430,7,625,0.8704,0.00561,0.42768000000000006,0.0
109478,7,625,0.8704,0.00561,0.44776,0.0
103343,7,625,0.8704,0.00561,0.13032,0.0
109493,7,625,0.8704,0.00561,0.32404,0.0
109502,7,625,0.8704,0.00561,0.22892,0.0
105410,7,625,0.8704,0.00561,0.39888,0.0
105418,7,625,0.8704,0.00561,0.44836000000000004,0.0
103374,7,625,0.8704,0.00561,0.12796,0.0
101338,7,625,0.8704,0.00561,0.16528,0.0
109531,7,625,0.8704,0.00561,0.46192000000000005,0.0
109534,7,625,0.8704,0.00561,0.29276,0.0
107487,7,625,0.8704,0.00561,0.48968,0.0
109535,7,625,0.8704,0.00561,0.42288000000000003,0.0
105445,7,625,0.8704,0.00561,0.43868,0.0
109542,7,625,0.8704,0.00561,0.30808,0.0
109545,7,625,0.8704,0.00561,0.28736,0.0
109546,7,625,0.8704,0.00561,0.33952000000000004,0.0
103401,7,625,0.8704,0.00561,0.14164,0.0
107499,7,625,0.8704,0.00561,0.46640000000000004,0.0
109549,7,625,0.8704,0.00561,0.24180000000000001,0.0
109551,7,625,0.8704,0.00561,0.22752,0.0
109554,7,625,0.8704,0.00561,0.34988,0.0
109557,7,625,0.8704,0.00561,0.22668,0.0
109560,7,625,0.8704,0.00561,0.29059999999999997,0.0
107514,7,625,0.8704,0.00561,0.40324,0.0
103422,7,625,0.8704,0.00561,0.13908,0.0
109568,7,625,0.8704,0.00561,0.34496000000000004,0.0
105474,7,625,0.8704,0.00561,0.5047200000000001,0.0
107523,7,625,0.8704,0.00561,0.434,0.0
109572,7,625,0.8704,0.00561,0.3758,0.0
109575,7,625,0.8704,0.00561,0.31988000000000005,0.0
105480,7,625,0.8704,0.00561,0.45292,0.0
107529,7,625,0.8704,0.00561,0.43544000000000005,0.0
109577,7,625,0.8704,0.00561,0.3828,0.0
109584,7,625,0.8704,0.00561,0.30548,0.0
105489,7,625,0.8704,0.00561,0.45528,0.0
107536,7,625,0.8704,0.00561,0.47992,0.0
109587,7,625,0.8704,0.00561,0.29328,0.0
105491,7,625,0.8704,0.00561,0.43484,0.0
107549,7,625,0.8704,0.00561,0.46676000000000006,0.0
109598,7,625,0.8704,0.00561,0.45872,0.0
109603,7,625,0.8704,0.00561,0.25976,0.0
107558,7,625,0.8704,0.00561,0.37536,0.0
109608,7,625,0.8704,0.00561,0.3934,0.0
109609,7,625,0.8704,0.00561,0.2454,0.0
109620,7,625,0.8704,0.00561,0.41492,0.0
105525,7,625,0.8704,0.00561,0.45612,0.0
109628,7,625,0.8704,0.00561,0.40288,0.0
105533,7,625,0.8704,0.00561,0.49496000000000007,0.0
109629,7,625,0.8704,0.00561,0.33452000000000004,0.0
105537,7,625,0.8704,0.00561,0.43172000000000005,0.0
109634,7,625,0.8704,0.00561,0.3332,0.0
109636,7,625,0.8704,0.00561,0.38456,0.0
109638,7,625,0.8704,0.00561,0.27252,0.0
105542,7,625,0.8704,0.00561,0.34243999999999997,0.0
109642,7,625,0.8704,0.00561,0.48724,0.0
107594,7,625,0.8704,0.00561,0.32584,0.0
107597,7,625,0.8704,0.00561,0.41744,0.0
105550,7,625,0.8704,0.00561,0.37524,0.0
109647,7,625,0.8704,0.00561,0.42504000000000003,0.0
109649,7,625,0.8704,0.00561,0.4008,0.0
109651,7,625,0.8704,0.00561,0.35172000000000003,0.0
105557,7,625,0.8704,0.00561,0.4534,0.0
107606,7,625,0.8704,0.00561,0.45924000000000004,0.0
105561,7,625,0.8704,0.00561,0.49592,0.0
109660,7,625,0.8704,0.00561,0.43248000000000003,0.0
109661,7,625,0.8704,0.00561,0.34556,0.0
109662,7,625,0.8704,0.00561,0.30136,0.0
109665,7,625,0.8704,0.00561,0.40456,0.0
105569,7,625,0.8704,0.00561,0.39964,0.0
107620,7,625,0.8704,0.00561,0.46080000000000004,0.0
109676,7,625,0.8704,0.00561,0.41656,0.0
109677,7,625,0.8704,0.00561,0.2714,0.0
109678,7,625,0.8704,0.00561,0.27492000000000005,0.0
105584,7,625,0.8704,0.00561,0.28824000000000005,0.0
107634,7,625,0.8704,0.00561,0.47004,0.0
105586,7,625,0.8704,0.00561,0.47176,0.0
105589,7,625,0.8704,0.00561,0.47584000000000004,0.0
103544,7,625,0.8704,0.00561,0.1292,0.0
101497,7,625,0.8704,0.00561,0.12632,0.0
103546,7,625,0.8704,0.00561,0.13228,0.0
109690,7,625,0.8704,0.00561,0.39872,0.0
109692,7,625,0.8704,0.00561,0.31436,0.0
107646,7,625,0.8704,0.00561,0.45236000000000004,0.0
107647,7,625,0.8704,0.00561,0.4812,0.0
109696,7,625,0.8704,0.00561,0.30056000000000005,0.0
103552,7,625,0.8704,0.00561,0.13292,0.0
109697,7,625,0.8704,0.00561,0.4678,0.0
107656,7,625,0.8704,0.00561,0.419,0.0
101512,7,625,0.8704,0.00561,0.13192,0.0
105612,7,625,0.8704,0.00561,0.30868,0.0
107667,7,625,0.8704,0.00561,0.44616,0.0
105621,7,625,0.8704,0.00561,0.39016,0.0
109722,7,625,0.8704,0.00561,0.48684,0.0
109725,7,625,0.8704,0.00561,0.17496,0.0
107682,7,625,0.8704,0.00561,0.45308000000000004,0.0
109731,7,625,0.8704,0.00561,0.28148,0.0
109733,7,625,0.8704,0.00561,0.48224,0.0
107692,7,625,0.8704,0.00561,0.37532000000000004,0.0
107694,7,625,0.8704,0.00561,0.44536,0.0
105646,7,625,0.8704,0.00561,0.41800000000000004,0.0
107696,7,625,0.8704,0.00561,0.27956000000000003,0.0
103601,7,625,0.8704,0.00561,0.13252,0.0
107698,7,625,0.8704,0.00561,0.5078,0.0
105653,7,625,0.8704,0.00561,0.49272000000000005,0.0
109752,7,625,0.8704,0.00561,0.4068,0.0
107717,7,625,0.8704,0.00561,0.39596000000000003,0.0
109773,7,625,0.8704,0.00561,0.3108,0.0
105678,7,625,0.8704,0.00561,0.47240000000000004,0.0
109775,7,625,0.8704,0.00561,0.26480000000000004,0.0
107729,7,625,0.8704,0.00561,0.46316,0.0
109778,7,625,0.8704,0.00561,0.30604,0.0
105684,7,625,0.8704,0.00561,0.41372000000000003,0.0
107733,7,625,0.8704,0.00561,0.503,0.0
109785,7,625,0.8704,0.00561,0.43388000000000004,0.0
105690,7,625,0.8704,0.00561,0.49288,0.0
107742,7,625,0.8704,0.00561,0.512,0.0
109792,7,625,0.8704,0.00561,0.2008,0.0
109796,7,625,0.8704,0.00561,0.27944,0.0
105702,7,625,0.8704,0.00561,0.49428000000000005,0.0
109799,7,625,0.8704,0.00561,0.38804,0.0
107752,7,625,0.8704,0.00561,0.45656,0.0
107757,7,625,0.8704,0.00561,0.46816,0.0
109805,7,625,0.8704,0.00561,0.48364,0.0
107759,7,625,0.8704,0.00561,0.48512,0.0
109808,7,625,0.8704,0.00561,0.39532,0.0
109809,7,625,0.8704,0.00561,0.28876,0.0
109812,7,625,0.8704,0.00561,0.35744,0.0
109814,7,625,0.8704,0.00561,0.34052,0.0
109820,7,625,0.8704,0.00561,0.34496000000000004,0.0
109821,7,625,0.8704,0.00561,0.3628,0.0
107772,7,625,0.8704,0.00561,0.4566,0.0
109823,7,625,0.8704,0.00561,0.325,0.0
101636,7,625,0.8704,0.00561,0.12788,0.0
109832,7,625,0.8704,0.00561,0.29436,0.0
107785,7,625,0.8704,0.00561,0.45392000000000005,0.0
109835,7,625,0.8704,0.00561,0.30788000000000004,0.0
103693,7,625,0.8704,0.00561,0.1256,0.0
109837,7,625,0.8704,0.00561,0.28692,0.0
107794,7,625,0.8704,0.00561,0.38548,0.0
103702,7,625,0.8704,0.00561,0.18104,0.0
105752,7,625,0.8704,0.00561,0.38956,0.0
107801,7,625,0.8704,0.00561,0.43792000000000003,0.0
105754,7,625,0.8704,0.00561,0.4878,0.0
109852,7,625,0.8704,0.00561,0.42344,0.0
109854,7,625,0.8704,0.00561,0.4374,0.0
109857,7,625,0.8704,0.00561,0.19976,0.0
105762,7,625,0.8704,0.00561,0.47464,0.0
105763,7,625,0.8704,0.00561,0.49728,0.0
109864,7,625,0.8704,0.00561,0.23924,0.0
107819,7,625,0.8704,0.00561,0.39488,0.0
107822,7,625,0.8704,0.00561,0.4756,0.0
109871,7,625,0.8704,0.00561,0.38716,0.0
105776,7,625,0.8704,0.00561,0.45004,0.0
105775,7,625,0.8704,0.00561,0.45156,0.0
109872,7,625,0.8704,0.00561,0.21684,0.0
109875,7,625,0.8704,0.00561,0.2142,0.0
109878,7,625,0.8704,0.00561,0.27188,0.0
105788,7,625,0.8704,0.00561,0.37912,0.0
109889,7,625,0.8704,0.00561,0.30632000000000004,0.0
105794,7,625,0.8704,0.00561,0.50708,0.0
109890,7,625,0.8704,0.00561,0.37336,0.0
107844,7,625,0.8704,0.00561,0.44508000000000003,0.0
107845,7,625,0.8704,0.00561,0.38676,0.0
101703,7,625,0.8704,0.00561,0.18328,0.0
109898,7,625,0.8704,0.00561,0.34487999999999996,0.0
101706,7,625,0.8704,0.00561,0.14928,0.0
107853,7,625,0.8704,0.00561,0.49484,0.0
109904,7,625,0.8704,0.00561,0.36063999999999996,0.0
109905,7,625,0.8704,0.00561,0.45484,0.0
109908,7,625,0.8704,0.00561,0.39724,0.0
109909,7,625,0.8704,0.00561,0.20135999999999998,0.0
109910,7,625,0.8704,0.00561,0.31792,0.0
107864,7,625,0.8704,0.00561,0.37704,0.0
105819,7,625,0.8704,0.00561,0.38488000000000006,0.0
109920,7,625,0.8704,0.00561,0.2212,0.0
107872,7,625,0.8704,0.00561,0.44096,0.0
109931,7,625,0.8704,0.00561,0.4122,0.0
109935,7,625,0.8704,0.00561,0.33128,0.0
107888,7,625,0.8704,0.00561,0.35572000000000004,0.0
109938,7,625,0.8704,0.00561,0.2958,0.0
109950,7,625,0.8704,0.00561,0.32304,0.0
109954,7,625,0.8704,0.00561,0.26696,0.0
105859,7,625,0.8704,0.00561,0.39224000000000003,0.0
107908,7,625,0.8704,0.00561,0.41076,0.0
109958,7,625,0.8704,0.00561,0.40352000000000005,0.0
105863,7,625,0.8704,0.00561,0.4172,0.0
109962,7,625,0.8704,0.00561,0.22964,0.0
109963,7,625,0.8704,0.00561,0.26783999999999997,0.0
105872,7,625,0.8704,0.00561,0.5048,0.0
109969,7,625,0.8704,0.00561,0.46448,0.0
107930,7,625,0.8704,0.00561,0.42004,0.0
109981,7,625,0.8704,0.00561,0.39652,0.0
101790,7,625,0.8704,0.00561,0.17980000000000002,0.0
107937,7,625,0.8704,0.00561,0.44848,0.0
101795,7,625,0.8704,0.00561,0.12596,0.0
109988,7,625,0.8704,0.00561,0.20864,0.0
109989,7,625,0.8704,0.00561,0.47836,0.0
107939,7,625,0.8704,0.00561,0.417,0.0
107951,7,625,0.8704,0.00561,0.38244,0.0
105911,7,625,0.8704,0.00561,0.47664,0.0
105926,7,625,0.8704,0.00561,0.38328,0.0
101838,7,625,0.8704,0.00561,0.12784,0.0
107984,7,625,0.8704,0.00561,0.47624,0.0
105939,7,625,0.8704,0.00561,0.45912000000000003,0.0
108002,7,625,0.8704,0.00561,0.40692,0.0
105957,7,625,0.8704,0.00561,0.44556,0.0
108009,7,625,0.8704,0.00561,0.32628,0.0
101868,7,625,0.8704,0.00561,0.13804,0.0
105993,7,625,0.8704,0.00561,0.47936,0.0
106000,7,625,0.8704,0.00561,0.324,0.0
106004,7,625,0.8704,0.00561,0.38812,0.0
103962,7,625,0.8704,0.00561,0.12748,0.0
106010,7,625,0.8704,0.00561,0.41476,0.0
108064,7,625,0.8704,0.00561,0.4558,0.0
103971,7,625,0.8704,0.00561,0.13032,0.0
106023,7,625,0.8704,0.00561,0.46592,0.0
106025,7,625,0.8704,0.00561,0.46308,0.0
108073,7,625,0.8704,0.00561,0.49012,0.0
108074,7,625,0.8704,0.00561,0.46332,0.0
108085,7,625,0.8704,0.00561,0.47092,0.0
106040,7,625,0.8704,0.00561,0.5012000000000001,0.0
106048,7,625,0.8704,0.00561,0.48124,0.0
106060,7,625,0.8704,0.00561,0.47328000000000003,0.0
101965,7,625,0.8704,0.00561,0.12784,0.0
108111,7,625,0.8704,0.00561,0.36764,0.0
106064,7,625,0.8704,0.00561,0.42712,0.0
106066,7,625,0.8704,0.00561,0.46028,0.0
101977,7,625,0.8704,0.00561,0.15812,0.0
108122,7,625,0.8704,0.00561,0.44228,0.0
108131,7,625,0.8704,0.00561,0.5001599999999999,0.0
108134,7,625,0.8704,0.00561,0.29159999999999997,0.0
106098,7,625,0.8704,0.00561,0.31064,0.0
106099,7,625,0.8704,0.00561,0.4772,0.0
108154,7,625,0.8704,0.00561,0.46584000000000003,0.0
106109,7,625,0.8704,0.00561,0.33076,0.0
106113,7,625,0.8704,0.00561,0.47828000000000004,0.0
108171,7,625,0.8704,0.00561,0.49728,0.0
108172,7,625,0.8704,0.00561,0.45108000000000004,0.0
106125,7,625,0.8704,0.00561,0.40088,0.0
108191,7,625,0.8704,0.00561,0.36492,0.0
106152,7,625,0.8704,0.00561,0.45640000000000003,0.0
102056,7,625,0.8704,0.00561,0.12724,0.0
102061,7,625,0.8704,0.00561,0.12932,0.0
108209,7,625,0.8704,0.00561,0.41872,0.0
104116,7,625,0.8704,0.00561,0.12708,0.0
108218,7,625,0.8704,0.00561,0.49716000000000005,0.0
108220,7,625,0.8704,0.00561,0.48796,0.0
108223,7,625,0.8704,0.00561,0.42716,0.0
100034,7,625,0.8704,0.00561,0.1606,0.0
108229,7,625,0.8704,0.00561,0.5098,0.0
104136,7,625,0.8704,0.00561,0.12896,0.0
108234,7,625,0.8704,0.00561,0.4922,0.0
104143,7,625,0.8704,0.00561,0.19632,0.0
106191,7,625,0.8704,0.00561,0.42964,0.0
106194,7,625,0.8704,0.00561,0.38256,0.0
106198,7,625,0.8704,0.00561,0.31072,0.0
100055,7,625,0.8704,0.00561,0.20932,0.0
100056,7,625,0.8704,0.00561,0.12556,0.0
106209,7,625,0.8704,0.00561,0.48752,0.0
100073,7,625,0.8704,0.00561,0.1388,0.0
104173,7,625,0.8704,0.00561,0.1292,0.0
108269,7,625,0.8704,0.00561,0.39655999999999997,0.0
106228,7,625,0.8704,0.00561,0.48824,0.0
100089,7,625,0.8704,0.00561,0.14188,0.0
106233,7,625,0.8704,0.00561,0.49612,0.0
106238,7,625,0.8704,0.00561,0.47196,0.0
102152,7,625,0.8704,0.00561,0.12628,0.0
104212,7,625,0.8704,0.00561,0.15596,0.0
102171,7,625,0.8704,0.00561,0.12552,0.0
106267,7,625,0.8704,0.00561,0.49104000000000003,0.0
108322,7,625,0.8704,0.00561,0.4376,0.0
108325,7,625,0.8704,0.00561,0.41416000000000003,0.0
102182,7,625,0.8704,0.00561,0.16592,0.0
108328,7,625,0.8704,0.00561,0.26616,0.0
108336,7,625,0.8704,0.00561,0.38024,0.0
106289,7,625,0.8704,0.00561,0.37572,0.0
108339,7,625,0.8704,0.00561,0.33540000000000003,0.0
108340,7,625,0.8704,0.00561,0.42036,0.0
108350,7,625,0.8704,0.00561,0.45408000000000004,0.0
108358,7,625,0.8704,0.00561,0.47412000000000004,0.0
106312,7,625,0.8704,0.00561,0.27496,0.0
106335,7,625,0.8704,0.00561,0.4278,0.0
106340,7,625,0.8704,0.00561,0.404,0.0
108397,7,625,0.8704,0.00561,0.45576,0.0
106356,7,625,0.8704,0.00561,0.42132000000000003,0.0
102262,7,625,0.8704,0.00561,0.13464,0.0
106364,7,625,0.8704,0.00561,0.41836,0.0
108423,7,625,0.8704,0.00561,0.51012,0.0
108424,7,625,0.8704,0.00561,0.42868,0.0
102280,7,625,0.8704,0.00561,0.12604,0.0
108432,7,625,0.8704,0.00561,0.51044,0.0
106388,7,625,0.8704,0.00561,0.40552000000000005,0.0
106391,7,625,0.8704,0.00561,0.41944,0.0
104349,7,625,0.8704,0.00561,0.18272,0.0
108452,7,625,0.8704,0.00561,0.42444000000000004,0.0
100293,7,625,0.8704,0.00561,0.12844,0.0
106439,7,625,0.8704,0.00561,0.35076,0.0
106440,7,625,0.8704,0.00561,0.351,0.0
106447,7,625,0.8704,0.00561,0.33632,0.0
106448,7,625,0.8704,0.00561,0.4716,0.0
108502,7,625,0.8704,0.00561,0.42828,0.0
104407,7,625,0.8704,0.00561,0.1312,0.0
102364,7,625,0.8704,0.00561,0.14,0.0
108510,7,625,0.8704,0.00561,0.48228000000000004,0.0
108514,7,625,0.8704,0.00561,0.36728000000000005,0.0
100323,7,625,0.8704,0.00561,0.15304,0.0
108518,7,625,0.8704,0.00561,0.29344000000000003,0.0
108520,7,625,0.8704,0.00561,0.35192,0.0
108521,7,625,0.8704,0.00561,0.37336,0.0
108525,7,625,0.8704,0.00561,0.29956000000000005,0.0
108531,7,625,0.8704,0.00561,0.33476,0.0
108533,7,625,0.8704,0.00561,0.43548000000000003,0.0
106492,7,625,0.8704,0.00561,0.47356,0.0
108541,7,625,0.8704,0.00561,0.26388,0.0
108543,7,625,0.8704,0.00561,0.3492,0.0
102406,8,434,0.7327,0.006801,0.12524,0.0
107526,8,434,0.7327,0.006801,0.39064000000000004,0.0
105479,8,434,0.7327,0.006801,0.44512,0.0
106508,8,434,0.7327,0.006801,0.43144000000000005,0.0
103436,8,434,0.7327,0.006801,0.22364,0.0
100368,8,434,0.7327,0.006801,0.18148,0.0
101392,8,434,0.7327,0.006801,0.12536,0.0
109586,8,434,0.7327,0.006801,0.2874,0.0
101396,8,434,0.7327,0.006801,0.12572,0.0
106517,8,434,0.7327,0.006801,0.41168,0.0
104471,8,434,0.7327,0.006801,0.1632,0.0
108567,8,434,0.7327,0.006801,0.21228000000000002,0.0
108568,8,434,0.7327,0.006801,0.28772,0.0
108571,8,434,0.7327,0.006801,0.36768,0.0
100381,8,434,0.7327,0.006801,0.12832,0.0
101406,8,434,0.7327,0.006801,0.12856,0.0
105505,8,434,0.7327,0.006801,0.40584,0.0
105509,8,434,0.7327,0.006801,0.45748000000000005,0.0
106534,8,434,0.7327,0.006801,0.39020000000000005,0.0
103463,8,434,0.7327,0.006801,0.1372,0.0
100394,8,434,0.7327,0.006801,0.13284,0.0
107564,8,434,0.7327,0.006801,0.2826,0.0
108590,8,434,0.7327,0.006801,0.38064000000000003,0.0
105518,8,434,0.7327,0.006801,0.47120000000000006,0.0
104494,8,434,0.7327,0.006801,0.15772,0.0
106543,8,434,0.7327,0.006801,0.42108,0.0
107571,8,434,0.7327,0.006801,0.49732,0.0
104500,8,434,0.7327,0.006801,0.19584000000000001,0.0
106554,8,434,0.7327,0.006801,0.43388000000000004,0.0
109631,8,434,0.7327,0.006801,0.33032,0.0
106566,8,434,0.7327,0.006801,0.46104,0.0
106567,8,434,0.7327,0.006801,0.36444,0.0
108619,8,434,0.7327,0.006801,0.32784,0.0
105548,8,434,0.7327,0.006801,0.37712,0.0
100429,8,434,0.7327,0.006801,0.15992,0.0
102477,8,434,0.7327,0.006801,0.14208,0.0
109650,8,434,0.7327,0.006801,0.4546,0.0
107604,8,434,0.7327,0.006801,0.40848,0.0
105558,8,434,0.7327,0.006801,0.29816,0.0
108632,8,434,0.7327,0.006801,0.2622,0.0
109657,8,434,0.7327,0.006801,0.33012,0.0
109656,8,434,0.7327,0.006801,0.26928,0.0
105565,8,434,0.7327,0.006801,0.48564,0.0
100449,8,434,0.7327,0.006801,0.125,0.0
107619,8,434,0.7327,0.006801,0.44316,0.0
106604,8,434,0.7327,0.006801,0.34568,0.0
109681,8,434,0.7327,0.006801,0.34848,0.0
106613,8,434,0.7327,0.006801,0.50772,0.0
105590,8,434,0.7327,0.006801,0.421,0.0
102520,8,434,0.7327,0.006801,0.14035999999999998,0.0
104572,8,434,0.7327,0.006801,0.12808,0.0
106620,8,434,0.7327,0.006801,0.44096,0.0
106622,8,434,0.7327,0.006801,0.4234,0.0
108676,8,434,0.7327,0.006801,0.37772,0.0
108681,8,434,0.7327,0.006801,0.28800000000000003,0.0
102541,8,434,0.7327,0.006801,0.12632,0.0
109713,8,434,0.7327,0.006801,0.335,0.0
105618,8,434,0.7327,0.006801,0.4918,0.0
106641,8,434,0.7327,0.006801,0.43216000000000004,0.0
103580,8,434,0.7327,0.006801,0.12996,0.0
108703,8,434,0.7327,0.006801,0.33372,0.0
104610,8,434,0.7327,0.006801,0.16208,0.0
107684,8,434,0.7327,0.006801,0.40552000000000005,0.0
104614,8,434,0.7327,0.006801,0.14544,0.0
107689,8,434,0.7327,0.006801,0.37472,0.0
108717,8,434,0.7327,0.006801,0.34316,0.0
100527,8,434,0.7327,0.006801,0.12552,0.0
107697,8,434,0.7327,0.006801,0.49068,0.0
108724,8,434,0.7327,0.006801,0.30192,0.0
101557,8,434,0.7327,0.006801,0.1594,0.0
104636,8,434,0.7327,0.006801,0.12504,0.0
106684,8,434,0.7327,0.006801,0.35628000000000004,0.0
107710,8,434,0.7327,0.006801,0.41964,0.0
106687,8,434,0.7327,0.006801,0.4028,0.0
106686,8,434,0.7327,0.006801,0.43236,0.0
107714,8,434,0.7327,0.006801,0.47888000000000003,0.0
106693,8,434,0.7327,0.006801,0.4782,0.0
107718,8,434,0.7327,0.006801,0.42824,0.0
107719,8,434,0.7327,0.006801,0.45868000000000003,0.0
107721,8,434,0.7327,0.006801,0.41708,0.0
105676,8,434,0.7327,0.006801,0.4658,0.0
107724,8,434,0.7327,0.006801,0.45164000000000004,0.0
109774,8,434,0.7327,0.006801,0.27932,0.0
108750,8,434,0.7327,0.006801,0.36916000000000004,0.0
106709,8,434,0.7327,0.006801,0.42272,0.0
103642,8,434,0.7327,0.006801,0.12724,0.0
105691,8,434,0.7327,0.006801,0.354,0.0
104668,8,434,0.7327,0.006801,0.14172,0.0
105692,8,434,0.7327,0.006801,0.49392,0.0
102622,8,434,0.7327,0.006801,0.12972,0.0
105696,8,434,0.7327,0.006801,0.50712,0.0
101600,8,434,0.7327,0.006801,0.1332,0.0
102632,8,434,0.7327,0.006801,0.19272,0.0
109802,8,434,0.7327,0.006801,0.4884,0.0
109806,8,434,0.7327,0.006801,0.3852,0.0
104687,8,434,0.7327,0.006801,0.17892,0.0
107758,8,434,0.7327,0.006801,0.43612000000000006,0.0
105722,8,434,0.7327,0.006801,0.42700000000000005,0.0
108795,8,434,0.7327,0.006801,0.15816,0.0
107775,8,434,0.7327,0.006801,0.34276,0.0
104712,8,434,0.7327,0.006801,0.1366,0.0
106765,8,434,0.7327,0.006801,0.39072,0.0
106766,8,434,0.7327,0.006801,0.36240000000000006,0.0
105744,8,434,0.7327,0.006801,0.29572,0.0
107792,8,434,0.7327,0.006801,0.49764,0.0
103698,8,434,0.7327,0.006801,0.20596,0.0
107795,8,434,0.7327,0.006801,0.41472000000000003,0.0
107796,8,434,0.7327,0.006801,0.32216,0.0
107800,8,434,0.7327,0.006801,0.48300000000000004,0.0
108826,8,434,0.7327,0.006801,0.23096,0.0
104734,8,434,0.7327,0.006801,0.13008,0.0
102686,8,434,0.7327,0.006801,0.14972,0.0
106787,8,434,0.7327,0.006801,0.3928,0.0
107812,8,434,0.7327,0.006801,0.34752000000000005,0.0
107817,8,434,0.7327,0.006801,0.38548,0.0
105770,8,434,0.7327,0.006801,0.43664000000000003,0.0
102699,8,434,0.7327,0.006801,0.17912,0.0
107826,8,434,0.7327,0.006801,0.3832,0.0
108858,8,434,0.7327,0.006801,0.36936,0.0
107835,8,434,0.7327,0.006801,0.46404,0.0
107836,8,434,0.7327,0.006801,0.33384,0.0
104764,8,434,0.7327,0.006801,0.17668,0.0
102718,8,434,0.7327,0.006801,0.13404,0.0
107839,8,434,0.7327,0.006801,0.43048000000000003,0.0
106816,8,434,0.7327,0.006801,0.32424,0.0
109888,8,434,0.7327,0.006801,0.2954,0.0
108864,8,434,0.7327,0.006801,0.27848,0.0
109885,8,434,0.7327,0.006801,0.32555999999999996,0.0
102724,8,434,0.7327,0.006801,0.17352,0.0
105798,8,434,0.7327,0.006801,0.34404,0.0
109896,8,434,0.7327,0.006801,0.22660000000000002,0.0
101705,8,434,0.7327,0.006801,0.15460000000000002,0.0
103753,8,434,0.7327,0.006801,0.19516,0.0
