source_user_id,target_user_id,interaction_type,weight,timestamp
109596,107255,retweets,0.855,2023-08-03
100719,104989,retweets,0.61,2023-03-13
102356,103661,replies,0.559,2023-09-04
107706,102698,replies,0.525,2023-05-13
103130,102338,replies,0.317,2023-04-06
103097,100548,follows,0.937,2023-04-13
105397,105610,follows,0.869,2023-07-06
107508,104188,follows,0.599,2023-03-09
106183,102518,replies,0.365,2023-02-04
102203,104736,replies,0.216,2023-10-04
104904,100091,follows,0.365,2023-12-19
109490,107989,retweets,0.646,2023-11-16
107859,100339,follows,0.397,2023-06-26
103002,105622,replies,0.439,2023-08-18
101449,107248,retweets,0.272,2023-06-30
104854,102496,follows,0.567,2023-07-04
104761,105474,follows,0.262,2023-10-02
109643,106433,follows,0.835,2023-11-09
106239,100594,follows,0.895,2023-01-23
101642,100984,follows,0.363,2023-12-06
103260,104752,follows,0.534,2023-11-03
103352,101620,replies,0.333,2023-06-27
109562,107719,follows,0.696,2024-01-01
105704,109647,retweets,0.694,2023-10-02
103200,109991,mentions,0.142,2023-04-17
103423,106244,retweets,0.603,2023-02-01
100367,102693,follows,0.392,2023-07-18
107516,108002,follows,0.632,2024-01-01
106657,103565,follows,0.413,2023-07-03
103953,101348,follows,0.913,2023-05-22
103929,103410,replies,0.809,2023-03-15
105131,107536,retweets,0.694,2023-02-02
103043,100423,follows,0.82,2023-06-15
105510,106222,retweets,0.799,2023-05-05
105855,105562,follows,0.784,2023-11-29
102021,101899,follows,0.472,2023-07-11
107160,108002,follows,0.7,2023-03-19
100737,102692,retweets,0.752,2023-09-05
100982,100364,retweets,0.409,2023-12-28
100446,104478,follows,0.523,2023-02-05
109213,103429,retweets,0.506,2023-10-03
105303,106429,replies,0.812,2023-05-02
106541,105628,replies,0.606,2023-12-24
103656,102157,follows,0.787,2023-11-01
107580,104015,replies,0.172,2023-11-04
101235,104372,follows,0.579,2023-12-21
102176,104144,follows,0.509,2023-06-07
106420,101090,follows,0.128,2023-03-05
105778,103950,retweets,0.346,2023-11-20
109222,104995,replies,0.346,2023-12-19
100502,103230,replies,0.191,2023-01-23
104106,103387,retweets,0.217,2023-11-19
104684,102811,retweets,0.15,2023-05-03
103070,100782,replies,0.755,2023-06-15
109287,109346,retweets,0.365,2023-06-27
103750,101520,replies,0.676,2023-05-28
106278,101260,follows,0.696,2023-12-28
101584,103549,replies,0.588,2023-03-06
108644,109264,retweets,0.768,2023-05-11
105246,106116,retweets,0.797,2023-09-22
105517,105506,retweets,0.663,2023-03-21
109124,107940,replies,0.41,2023-01-26
101502,100327,follows,0.354,2023-12-19
107209,106635,replies,0.672,2023-03-16
109806,108947,retweets,0.692,2023-02-11
100411,103554,follows,0.145,2023-02-13
100369,104597,retweets,0.547,2023-11-07
107113,100686,retweets,0.291,2023-03-01
108705,108535,follows,0.506,2023-12-19
101598,102101,mentions,0.633,2023-04-28
101770,103616,follows,0.241,2023-09-06
100945,101610,retweets,0.105,2023-12-19
106575,106077,follows,0.946,2023-03-10
102699,100948,follows,0.299,2023-04-23
102825,103038,mentions,0.468,2023-12-18
105700,108280,retweets,0.911,2023-01-16
101490,100233,replies,0.094,2023-07-07
105054,107170,replies,0.878,2023-11-22
102418,101876,replies,0.51,2023-12-27
105754,107696,retweets,0.878,2023-07-11
104968,104937,follows,0.698,2023-11-05
103200,100848,follows,0.553,2023-10-01
101093,102958,mentions,0.355,2023-10-01
104063,101212,replies,0.499,2023-04-29
108844,106588,retweets,0.671,2023-09-07
108945,106147,mentions,0.506,2023-10-09
104790,104409,replies,0.3,2023-09-03
104048,103683,replies,0.412,2023-11-09
105958,106217,follows,0.979,2023-10-21
107996,101830,retweets,0.218,2023-06-13
105106,108208,retweets,0.613,2023-09-24
103348,100318,mentions,0.583,2023-02-18
103085,102503,mentions,0.159,2023-07-13
108651,107558,follows,0.667,2023-11-02
100361,100851,follows,0.85,2023-05-12
109678,107854,follows,0.833,2023-08-31
109473,105412,replies,0.428,2023-07-20
106623,108244,retweets,0.749,2023-12-05
100952,102283,follows,0.15,2023-11-19
106051,105460,retweets,0.909,2023-07-02
108157,107829,mentions,0.819,2023-07-04
102412,106695,follows,0.566,2023-06-03
104754,100706,replies,0.527,2023-11-04
107683,105795,replies,0.278,2023-09-29
108642,105550,follows,0.895,2023-06-02
105882,107078,replies,0.988,2023-01-23
104845,102907,follows,0.293,2023-09-03
108213,107408,retweets,0.696,2023-10-18
101117,104181,follows,0.849,2023-07-28
107314,108962,retweets,0.77,2023-01-23
102055,100041,follows,0.158,2023-08-14
106407,107111,retweets,0.934,2023-11-26
105739,107493,retweets,0.938,2023-04-25
101881,100555,follows,0.309,2023-04-18
103418,101291,retweets,0.555,2023-07-11
100044,106819,retweets,0.145,2023-07-23
109605,108577,follows,0.649,2023-06-22
104638,101686,mentions,0.899,2023-05-17
108716,109761,replies,0.359,2023-08-25
107207,103770,replies,0.408,2023-05-06
106686,105904,retweets,0.901,2023-05-01
109510,107791,follows,0.506,2023-03-03
108162,106494,follows,0.649,2023-02-04
106385,100226,retweets,0.718,2023-04-28
109581,109003,retweets,0.744,2023-05-16
103034,101269,retweets,0.725,2023-10-10
102717,100479,follows,0.781,2023-08-15
108772,108646,replies,0.913,2023-04-08
109830,106874,retweets,0.272,2023-09-22
109199,109957,follows,0.743,2023-08-12
107024,105545,follows,0.679,2023-11-07
100163,106991,mentions,0.483,2023-03-19
106780,109272,retweets,0.643,2023-12-03
105982,108024,retweets,0.712,2023-09-25
100143,101044,follows,0.112,2023-09-06
109874,102914,follows,0.143,2023-12-07
102097,103378,replies,0.409,2023-02-11
109860,106446,replies,0.517,2023-01-15
105857,104885,retweets,0.115,2023-09-29
103705,106864,retweets,0.529,2023-04-16
108495,106303,retweets,0.788,2023-12-07
107796,105134,follows,0.831,2023-12-24
105239,106218,replies,0.617,2023-08-16
109451,108860,retweets,0.181,2023-08-29
102139,107953,follows,0.649,2023-06-11
101766,101102,follows,0.725,2023-01-19
101409,102066,mentions,0.31,2023-07-17
108632,103045,retweets,0.219,2023-03-26
106224,107145,mentions,0.805,2023-08-13
102472,100581,retweets,0.683,2023-10-25
103082,104687,follows,0.493,2023-01-16
105172,102342,retweets,0.68,2023-10-24
107556,105528,retweets,0.822,2023-07-02
102465,103260,mentions,0.632,2023-10-29
103476,100498,follows,0.462,2023-06-19
109388,100693,replies,0.521,2023-12-19
103699,102834,follows,0.857,2023-11-13
108953,107233,retweets,0.638,2023-04-24
108774,108848,follows,0.53,2023-09-01
101641,106102,retweets,0.439,2023-04-06
103688,102118,follows,0.446,2023-01-10
100810,101597,retweets,0.614,2023-09-28
101785,109268,replies,0.048,2023-11-02
100587,102553,replies,0.034,2023-08-13
105879,107523,retweets,0.719,2023-08-25
104059,100504,follows,0.219,2023-09-17
105353,102247,follows,0.844,2023-12-13
108419,106757,follows,0.495,2023-10-26
101961,101011,replies,0.757,2023-08-01
104785,103982,follows,0.494,2023-03-14
109437,104461,replies,0.256,2023-08-02
109448,105443,replies,0.738,2023-09-16
104947,101162,follows,0.386,2023-02-27
106014,101695,retweets,0.653,2023-05-04
103607,102199,follows,0.844,2023-03-27
108935,106699,replies,0.609,2023-11-22
105130,101323,follows,0.533,2023-11-11
108644,109604,retweets,0.695,2023-06-17
102415,104911,mentions,0.286,2023-02-21
109689,106516,replies,0.653,2023-12-06
109738,108186,retweets,0.946,2023-05-14
100336,100344,follows,0.833,2023-09-06
100022,103852,follows,0.143,2023-04-28
107869,108128,replies,0.471,2023-12-03
109706,109211,replies,0.167,2023-07-11
109928,101015,replies,0.216,2023-07-24
108993,109111,replies,0.523,2023-11-11
108848,107048,retweets,0.396,2023-12-29
103465,102097,replies,0.882,2023-01-31
102507,100899,mentions,0.675,2023-12-08
106205,108192,follows,0.764,2023-08-05
107491,107714,retweets,0.922,2023-10-07
107027,105274,mentions,0.728,2023-07-22
107558,105999,retweets,0.641,2023-06-13
109641,108583,retweets,0.681,2023-08-24
101265,101475,retweets,0.558,2023-10-04
108790,107044,retweets,0.804,2023-08-21
101892,105092,mentions,0.398,2023-05-28
107243,107645,follows,0.612,2023-03-17
109023,100762,follows,0.568,2023-06-13
109925,101905,replies,0.488,2023-12-18
100265,108278,follows,0.233,2023-12-31
101165,102472,follows,0.341,2023-07-02
100201,104979,retweets,0.548,2023-02-06
107258,105677,follows,0.733,2023-05-08
103128,109566,follows,0.386,2023-11-07
107349,108745,follows,0.312,2023-09-24
109787,106153,retweets,0.751,2023-05-24
108639,106559,retweets,0.499,2023-02-11
108909,109220,mentions,0.653,2023-05-19
106238,100150,mentions,0.471,2023-10-14
103900,100323,replies,0.728,2023-08-14
102234,101906,follows,0.576,2023-08-29
100703,102337,follows,0.937,2023-03-22
105529,106557,follows,0.558,2023-08-04
106539,105862,follows,0.756,2023-04-16
101441,103539,follows,0.177,2023-09-15
106489,107957,follows,0.825,2023-09-04
102930,102881,follows,0.717,2023-02-23
104554,103872,follows,0.217,2023-05-12
106913,106677,follows,0.776,2023-01-08
100858,102580,replies,0.428,2023-07-05
100507,102675,follows,0.093,2023-03-05
100197,101165,replies,0.233,2023-10-03
109698,105838,follows,0.306,2023-05-03
103719,102312,retweets,0.642,2023-07-12
109488,108809,retweets,0.761,2023-09-07
100246,107561,follows,0.314,2023-08-08
106864,106341,replies,0.717,2023-06-20
103014,100073,retweets,0.532,2023-07-06
109551,109484,mentions,0.516,2023-08-21
101440,101760,replies,0.467,2023-02-07
108788,106415,follows,0.524,2023-12-27
108322,105063,retweets,0.983,2023-11-29
103918,100256,replies,0.644,2023-03-07
103779,101382,follows,0.811,2023-06-02
102684,102196,retweets,0.93,2023-12-29
101655,104697,replies,0.503,2023-02-28
105790,101559,mentions,0.716,2023-02-28
105774,107342,retweets,0.763,2023-03-05
107428,102850,replies,0.314,2023-01-30
100687,104703,follows,0.819,2023-05-20
107226,109593,retweets,0.659,2023-06-25
108839,109813,replies,0.82,2023-12-29
103259,102326,retweets,0.075,2023-03-14
101394,103758,follows,0.666,2023-09-08
102361,102719,follows,0.916,2023-01-05
108752,106168,follows,0.199,2023-07-21
106543,105307,follows,0.874,2023-12-09
108348,107455,retweets,0.787,2023-02-23
105826,104459,replies,0.357,2023-06-01
106235,108268,retweets,0.781,2023-11-18
103520,104700,follows,0.499,2023-02-05
107333,103069,follows,0.187,2023-04-25
108953,102503,follows,0.452,2023-06-21
101175,102507,follows,0.109,2023-09-24
107044,103257,follows,0.428,2023-05-04
108757,106656,follows,0.258,2023-06-08
109629,109851,mentions,0.798,2023-01-23
109346,108710,retweets,0.847,2023-02-17
104928,108644,follows,0.583,2023-10-17
103218,101717,follows,0.083,2023-04-15
107163,107328,follows,0.986,2023-10-30
109838,106795,follows,0.771,2023-12-26
108743,104083,follows,0.424,2023-10-29
103714,104250,mentions,0.926,2023-01-23
108922,108171,replies,0.736,2023-07-08
106831,100546,retweets,0.873,2023-05-24
109071,106450,mentions,0.792,2023-07-27
106777,102933,retweets,0.657,2023-10-05
102193,102879,follows,0.514,2023-05-08
100495,104921,replies,0.083,2023-05-16
101750,101357,retweets,0.173,2023-10-06
102144,103922,replies,0.504,2023-09-28
105845,109473,follows,0.533,2023-05-06
101621,102788,replies,0.345,2023-07-19
101168,104342,retweets,0.359,2023-04-21
106172,100492,follows,0.586,2023-05-24
101638,103083,replies,0.653,2023-12-29
107934,106738,replies,0.342,2023-04-15
100745,103475,retweets,0.555,2023-09-24
103380,100679,replies,0.361,2023-10-26
109203,107496,retweets,0.57,2023-08-01
105398,104583,retweets,0.721,2023-10-08
104712,104951,follows,0.279,2023-06-29
102369,103619,follows,0.234,2023-12-08
106489,104928,follows,0.591,2023-09-19
108560,109655,retweets,0.847,2023-03-29
104906,102784,replies,0.093,2023-05-07
107475,100089,retweets,0.426,2023-03-05
107741,108838,retweets,0.789,2023-05-18
109502,107939,follows,0.739,2023-06-13
108675,106262,retweets,0.603,2023-06-19
108718,108370,follows,0.66,2023-05-22
102414,107106,retweets,0.295,2023-07-04
104955,100999,replies,0.926,2023-10-08
100499,103005,follows,0.708,2023-10-10
103531,107109,follows,0.287,2023-01-12
108781,107159,retweets,0.54,2023-05-06
103842,108036,follows,0.297,2023-02-10
103150,100710,replies,0.491,2023-01-05
100620,100542,follows,0.506,2023-01-24
109752,109754,mentions,0.777,2023-05-08
105480,105969,retweets,0.634,2023-09-14
100320,102570,follows,0.448,2023-02-23
107266,108297,follows,0.724,2023-02-23
101776,102855,follows,0.217,2023-04-17
109702,105041,retweets,0.7,2023-12-27
103944,103141,retweets,0.466,2023-07-02
100084,100531,follows,0.673,2023-08-21
108951,108766,follows,0.832,2023-12-10
100602,101513,follows,0.61,2023-07-10
107570,107421,replies,0.878,2023-11-05
103904,101255,follows,0.503,2023-08-23
102146,101424,replies,0.579,2023-08-11
104416,104382,mentions,0.557,2023-05-01
109008,105676,retweets,0.48,2023-01-23
107425,104132,replies,0.8,2023-07-13
100231,100888,replies,0.38,2023-04-28
101516,108284,retweets,0.424,2023-06-05
106905,107078,mentions,0.886,2023-01-08
102974,104436,follows,0.775,2023-10-26
107427,109717,follows,0.252,2023-01-09
105065,107202,retweets,0.628,2023-01-17
109861,106691,mentions,0.245,2023-01-14
101783,100229,retweets,0.446,2023-01-16
107172,108598,follows,0.625,2023-10-29
106290,107225,mentions,0.916,2023-11-22
107302,108830,retweets,0.784,2023-10-12
109863,105991,replies,0.57,2023-06-15
107363,105069,replies,0.512,2023-02-22
107017,106993,follows,0.08,2023-08-27
104002,103209,mentions,0.366,2023-01-26
102352,100016,retweets,0.311,2023-09-20
102390,101252,retweets,0.659,2023-11-13
102970,100604,retweets,0.353,2023-05-21
104331,107715,mentions,0.336,2023-08-31
102212,104170,follows,0.824,2023-12-27
103057,102203,retweets,0.422,2023-10-07
101849,102967,retweets,0.304,2023-05-27
100379,101528,replies,0.738,2023-09-23
101779,103721,replies,0.796,2023-02-21
108744,105933,retweets,0.828,2023-05-09
108036,105881,follows,0.102,2023-08-17
101674,100484,follows,0.838,2023-11-16
102627,100984,replies,0.302,2023-12-05
107938,108021,replies,0.817,2023-02-01
108518,108900,retweets,0.401,2023-09-26
106648,100967,retweets,0.214,2023-10-06
109871,100626,retweets,0.094,2023-06-03
105254,102526,follows,0.611,2023-10-06
102022,106396,replies,0.157,2023-02-17
100184,100445,replies,0.503,2023-01-08
104097,108911,retweets,0.24,2023-01-17
109707,105312,replies,0.731,2023-04-15
108569,105348,retweets,0.563,2023-04-21
107786,109671,retweets,0.857,2023-07-31
105336,107693,retweets,0.701,2023-05-23
107571,106941,follows,0.927,2023-08-21
104737,101340,retweets,0.327,2023-01-10
108487,107236,follows,0.68,2023-06-05
100278,100938,mentions,0.459,2023-08-31
104248,104448,follows,0.067,2023-08-18
104494,100779,retweets,0.552,2023-04-08
107177,108120,replies,0.881,2023-11-19
100967,101315,mentions,0.393,2023-09-01
101463,102376,follows,0.207,2023-07-21
104144,102962,retweets,0.325,2023-10-23
108845,108466,mentions,0.422,2023-10-06
100613,101897,retweets,0.632,2023-01-16
109395,109434,follows,0.217,2023-08-09
104732,102993,replies,0.848,2023-11-22
102723,104797,replies,0.09,2023-10-25
102106,104118,replies,0.626,2023-08-16
104539,100276,follows,0.702,2023-06-04
108884,109685,retweets,0.874,2023-07-17
106564,105460,mentions,0.298,2023-07-14
106923,105327,mentions,0.55,2023-01-20
109502,108601,replies,0.866,2023-05-17
108747,108849,replies,0.76,2023-08-14
107609,103592,retweets,0.351,2023-03-03
101175,100015,replies,0.43,2023-10-16
102327,107860,mentions,0.352,2023-09-06
106121,107229,mentions,0.905,2023-05-17
109649,105890,follows,0.281,2023-12-20
101937,102924,follows,0.893,2023-03-06
100342,102052,replies,0.238,2023-03-25
107476,107013,follows,0.651,2023-08-28
104829,100042,follows,0.586,2023-08-05
102066,101118,replies,0.493,2023-07-15
109229,106067,replies,0.358,2023-12-20
106001,108356,follows,0.64,2023-08-14
109756,107728,follows,0.312,2023-07-01
107390,104481,retweets,0.94,2023-01-27
109151,107962,retweets,0.738,2023-06-08
108930,105596,retweets,0.553,2023-10-11
107934,102195,follows,0.77,2023-04-17
100095,103406,replies,0.101,2023-11-14
104706,103202,replies,0.122,2023-07-13
100987,103987,follows,0.663,2023-04-05
104421,103317,retweets,0.452,2023-04-02
106270,108005,retweets,0.194,2023-01-28
102797,101426,follows,0.197,2023-05-25
104083,102357,follows,0.509,2023-11-24
103391,100158,replies,0.589,2023-01-10
108098,106965,follows,0.296,2023-03-18
107793,107324,follows,0.713,2023-02-08
103825,102687,follows,0.826,2023-12-12
103789,104518,follows,0.28,2023-06-16
106567,103924,retweets,0.666,2023-10-11
108540,105915,follows,0.522,2023-10-22
107625,104975,retweets,0.394,2023-01-02
109493,108917,retweets,0.697,2023-08-07
109155,105299,retweets,0.944,2023-08-18
108332,106337,follows,0.181,2023-06-08
103122,104377,replies,0.509,2023-01-07
107022,103931,follows,0.35,2023-03-31
108253,107149,follows,0.955,2023-06-09
103887,101830,follows,0.379,2023-05-17
104240,101101,replies,0.245,2023-09-22
102475,102053,follows,0.428,2023-05-27
102940,106952,replies,0.467,2023-06-06
102933,104162,retweets,0.615,2023-05-14
105734,105305,retweets,0.727,2023-09-16
104476,103556,mentions,0.895,2023-02-05
104805,101606,retweets,0.486,2023-07-18
107114,108280,retweets,0.969,2023-11-05
103200,100368,follows,0.345,2023-05-06
108191,107694,follows,0.901,2023-01-17
105763,108311,retweets,0.653,2023-01-02
103627,103023,replies,0.371,2023-10-22
102427,101055,follows,0.538,2023-06-26
101112,100948,replies,0.749,2023-09-05
109806,109382,mentions,0.466,2023-10-20
100693,104691,follows,0.25,2023-06-22
106655,108363,follows,0.795,2023-03-10
100887,103925,follows,0.294,2023-07-05
103187,104273,retweets,0.65,2023-04-15
109043,109403,follows,0.716,2023-10-23
107348,106533,retweets,0.33,2023-09-12
104441,100432,follows,0.868,2023-07-22
107733,109939,mentions,0.296,2023-12-10
104902,102166,retweets,0.714,2023-07-03
108698,106453,retweets,0.43,2023-11-28
106222,105239,follows,0.684,2023-12-12
104721,104552,follows,0.478,2023-06-07
104062,102693,retweets,0.54,2023-11-22
105983,106632,follows,0.604,2023-10-12
107774,106892,retweets,0.325,2023-08-27
107547,109520,retweets,0.893,2023-03-10
107689,108079,retweets,0.956,2023-01-05
101564,104953,retweets,0.626,2023-07-12
103318,109368,retweets,0.625,2023-07-06
105725,105969,retweets,0.875,2023-08-09
101871,103620,follows,0.258,2023-04-11
108235,106402,replies,0.968,2023-02-08
101137,102005,follows,0.722,2023-08-17
100509,102022,retweets,0.602,2023-02-10
105544,100967,follows,0.818,2023-09-02
101574,101847,retweets,0.48,2023-02-08
103456,104481,replies,0.383,2023-04-19
108905,107759,follows,0.697,2023-04-03
101062,108938,follows,0.28,2023-10-10
105560,105962,follows,0.188,2023-02-02
109754,103033,retweets,0.545,2023-07-08
108527,108724,mentions,0.518,2023-04-07
103793,103015,replies,0.255,2023-11-25
107605,100428,replies,0.427,2023-07-25
109428,103907,retweets,0.537,2023-05-29
107583,107714,retweets,0.839,2023-01-30
109935,107376,mentions,0.882,2023-12-28
106895,102234,retweets,0.24,2023-04-01
100551,104403,follows,0.169,2023-06-03
103768,103994,follows,0.441,2023-07-02
108653,108011,follows,0.794,2023-07-20
105119,106063,retweets,0.453,2023-12-09
102279,104205,replies,0.332,2023-08-14
102850,100098,mentions,0.282,2023-02-02
105337,102004,follows,0.153,2023-03-26
109987,105773,mentions,0.817,2024-01-01
102802,108834,retweets,0.207,2023-03-27
100527,100449,retweets,0.476,2023-09-27
106684,102718,follows,0.936,2023-12-12
108148,105738,mentions,0.855,2023-09-12
107898,105251,mentions,0.463,2023-07-29
107128,105610,follows,0.662,2023-10-31
109339,109107,replies,0.693,2023-11-16
101387,102722,replies,0.582,2024-01-01
105715,108104,follows,0.599,2023-02-05
109302,109870,replies,0.555,2023-01-06
102841,100202,retweets,0.094,2023-02-21
105971,104718,retweets,0.485,2023-03-15
107822,108064,follows,0.788,2023-05-10
108871,105352,follows,0.252,2023-03-30
101678,106096,retweets,0.113,2023-03-07
109082,109139,retweets,0.342,2023-04-26
102740,103521,retweets,0.536,2023-01-21
105104,107147,mentions,0.752,2023-09-26
104963,101246,follows,0.099,2023-05-17
107168,103218,replies,0.392,2023-02-20
108018,100894,follows,0.23,2023-08-23
107225,107689,follows,0.348,2023-06-01
106602,109995,follows,0.235,2023-02-20
104845,100865,follows,0.822,2023-08-04
102025,100201,retweets,0.38,2023-08-07
103077,101390,follows,0.256,2023-02-13
102354,101842,follows,0.284,2023-10-07
108390,105739,follows,0.498,2023-02-12
102159,101546,follows,0.866,2023-07-17
106746,109380,replies,0.529,2023-01-10
108748,107951,retweets,0.555,2023-01-03
109876,104642,follows,0.2,2023-03-15
105454,106827,follows,0.766,2023-11-20
105408,109930,follows,0.468,2023-03-01
107947,106889,mentions,0.761,2023-10-23
108062,106907,mentions,0.915,2023-05-25
102819,104222,follows,0.746,2023-09-02
106923,108959,follows,0.621,2023-08-31
108708,105435,retweets,0.503,2023-06-01
104558,102953,retweets,0.661,2023-09-14
104155,102554,follows,0.348,2023-03-21
108933,106938,follows,0.942,2023-03-16
103821,108823,follows,0.48,2023-09-06
104810,101208,replies,0.31,2023-08-06
108228,107587,retweets,0.379,2023-10-20
102288,101024,retweets,0.37,2023-05-18
103308,103567,replies,0.235,2023-06-17
106037,101336,follows,0.843,2023-11-09
102954,103450,follows,0.902,2023-04-20
105802,106071,retweets,0.882,2023-02-27
104702,104741,follows,0.536,2023-11-26
102099,101248,follows,0.63,2023-10-22
109099,109899,mentions,0.458,2023-09-05
101673,108949,follows,0.192,2023-02-22
107327,100214,follows,0.321,2023-01-09
101975,104748,follows,0.31,2023-03-06
109361,105922,follows,0.77,2023-03-14
103211,104068,replies,0.193,2023-02-09
106606,106310,mentions,0.593,2023-03-02
102665,100339,mentions,0.244,2023-11-16
104882,109787,follows,0.361,2023-11-13
109495,107314,retweets,0.487,2023-08-30
107227,105171,retweets,0.773,2023-08-31
100126,103815,follows,0.241,2023-07-18
105963,108110,replies,0.944,2023-07-30
103822,102751,replies,0.84,2023-10-31
102336,102261,follows,0.396,2023-04-24
109649,106435,follows,0.698,2023-05-30
100456,104643,replies,0.921,2023-11-21
101110,102215,follows,0.819,2023-06-25
105752,107940,retweets,0.62,2023-07-17
105591,108390,follows,0.288,2023-07-08
100213,101791,follows,0.612,2023-02-17
108544,103351,replies,0.341,2023-11-15
101482,103788,follows,0.408,2023-02-24
106614,105786,retweets,0.613,2023-01-23
103042,100776,follows,0.79,2023-12-17
101891,100743,follows,0.228,2023-10-25
100943,105653,mentions,0.58,2023-09-16
107485,107429,follows,0.526,2023-12-27
101639,102946,follows,0.831,2023-05-10
108993,109063,replies,0.657,2023-07-23
105152,106322,follows,0.596,2023-01-24
107863,108240,retweets,0.719,2023-09-07
100132,102256,follows,0.663,2023-01-08
107086,108482,follows,0.955,2023-09-04
106186,105324,retweets,0.788,2023-04-22
104964,103149,follows,0.588,2023-08-30
102713,100108,replies,0.445,2023-07-31
100581,101813,follows,0.449,2023-05-22
106647,105052,mentions,0.477,2023-08-01
101385,102923,mentions,0.533,2023-03-08
104587,100834,replies,0.413,2023-06-10
106303,100062,retweets,0.378,2023-05-03
107938,108108,follows,0.511,2023-08-02
100338,100964,retweets,0.381,2023-06-26
106570,108609,retweets,0.59,2023-06-16
107552,105260,retweets,0.32,2023-04-08
102092,101539,replies,0.481,2023-11-05
104635,106616,follows,0.171,2023-12-01
108684,105686,follows,0.682,2023-11-05
109222,100386,follows,0.602,2023-08-05
108522,108867,follows,0.861,2023-07-27
102276,102704,mentions,0.838,2023-08-31
103684,103704,follows,0.8,2023-01-20
103939,103197,mentions,0.311,2023-12-30
106217,105606,retweets,0.938,2023-11-27
104448,103658,follows,0.815,2023-01-30
100643,102248,follows,0.601,2023-04-26
102847,105578,retweets,0.579,2023-05-26
105484,104981,follows,0.584,2023-08-01
108907,106419,retweets,0.801,2023-12-23
101189,100893,replies,0.19,2023-07-17
104140,100719,follows,0.518,2023-04-18
105277,104486,replies,0.583,2023-07-12
101646,104461,follows,0.065,2023-08-07
101836,100622,follows,0.639,2023-08-01
108967,109697,replies,0.657,2023-10-29
103811,101860,follows,0.609,2023-01-31
102774,103090,mentions,0.899,2023-11-25
108578,107702,retweets,0.838,2023-11-29
106074,102568,retweets,0.263,2023-08-24
109891,107856,retweets,0.41,2023-02-05
100182,102478,replies,0.847,2023-01-30
100215,103939,replies,0.557,2023-10-21
102505,104805,replies,0.644,2023-12-10
101513,100576,follows,0.819,2023-11-02
101213,103243,follows,0.381,2023-02-03
107099,107212,follows,0.887,2023-11-17
109116,106130,retweets,0.531,2023-12-02
102312,106951,replies,0.591,2023-03-17
106406,102176,retweets,0.57,2023-12-22
100022,101045,retweets,0.247,2023-08-18
107921,100823,follows,0.607,2023-04-15
104741,107138,retweets,0.66,2023-06-17
109488,106380,follows,0.306,2023-06-06
103651,102696,retweets,0.585,2023-03-07
105392,107889,retweets,0.922,2023-11-12
104410,106656,retweets,0.49,2023-11-27
100837,101113,follows,0.652,2023-07-25
102973,102030,retweets,0.682,2023-04-28
104822,104577,mentions,0.523,2023-11-15
104542,102052,mentions,0.751,2023-02-13
104492,107358,follows,0.382,2023-01-12
107014,108206,retweets,0.757,2023-02-09
103859,104922,replies,0.522,2023-04-19
108799,107410,replies,0.582,2023-09-21
107474,105251,follows,0.674,2023-07-10
108567,109228,mentions,0.885,2023-08-12
101672,100599,replies,0.522,2023-07-16
101412,103133,retweets,0.928,2023-07-07
103922,103002,retweets,0.663,2023-08-14
103630,104502,follows,0.161,2023-05-28
108833,100138,replies,0.373,2023-06-06
107879,105511,retweets,0.648,2023-07-31
105832,101685,retweets,0.896,2023-05-01
108631,108936,retweets,0.828,2023-01-17
107987,100222,follows,0.462,2023-05-15
105346,107243,retweets,0.407,2023-06-28
108939,108304,mentions,0.737,2023-07-18
101858,101288,retweets,0.812,2023-01-01
100814,102513,retweets,0.441,2023-09-02
109777,107973,retweets,0.618,2023-10-21
104936,106066,mentions,0.109,2023-07-27
102320,106038,retweets,0.678,2023-11-25
100090,108095,replies,0.36,2023-07-11
104710,103341,retweets,0.446,2023-06-07
109063,108165,follows,0.674,2023-05-25
101182,103849,retweets,0.653,2023-01-26
103316,101237,replies,0.317,2023-05-13
108826,105347,follows,0.784,2023-11-06
106015,100797,follows,0.579,2023-06-29
101919,105068,retweets,0.153,2023-05-03
104987,106588,retweets,0.339,2023-03-17
105931,104053,replies,0.894,2023-03-07
107264,106164,follows,0.919,2023-08-11
106552,106429,retweets,0.759,2023-04-08
103008,101162,replies,0.45,2023-06-02
103574,102132,follows,0.571,2023-04-17
101228,103511,replies,0.902,2023-10-24
101760,103745,replies,0.165,2023-04-01
100470,102676,mentions,0.414,2023-01-28
104669,104638,follows,0.168,2023-09-24
100579,102487,follows,0.651,2023-01-13
108870,109163,retweets,0.395,2023-08-06
104483,104944,replies,0.435,2023-09-26
101316,102481,follows,0.819,2023-02-21
101624,102400,retweets,0.475,2023-10-16
109985,106675,follows,0.707,2023-03-15
104870,103433,replies,0.298,2023-02-19
104054,102085,replies,0.256,2023-08-12
103013,104362,mentions,0.498,2023-01-20
108282,105708,retweets,0.206,2023-06-22
105300,109312,follows,0.839,2023-01-21
102073,102058,follows,0.603,2023-05-26
109173,108847,replies,0.967,2023-09-21
104793,103731,replies,0.402,2023-08-24
106903,106795,retweets,0.435,2023-09-24
105486,106177,mentions,0.775,2023-01-28
106093,104197,follows,0.423,2023-01-22
100302,103284,follows,0.445,2023-10-31
109623,105223,retweets,0.419,2023-12-23
104877,107621,follows,0.554,2023-06-05
106164,103439,retweets,0.866,2023-12-27
